Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
6097018679,2024-05-03 00:08:53,2024-05-02 18:29:00,Doylestown,Pennsylvania,609,Other,N
8773781107,2024-05-03 00:11:34,2024-05-02 18:39:00,,Washington,360,No Subject Provided,N
7693484881,2024-05-03 00:15:23,2024-05-02 13:09:00,Bloomfield,New Jersey,973,"Reducing your debt (credit cards, mortgage, student loans)",N
9792310862,2024-05-03 00:20:08,2024-04-02 11:08:00,Agoura Hills,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
7705267399,2024-05-03 00:20:09,2024-05-02 14:07:00,Sacrament,California,916,Dropped call or no message,N
7794658506,2024-05-03 00:20:46,2024-05-02 11:54:00,Agoura Hills,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
4844612555,2024-05-03 00:21:07,2024-05-01 07:35:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
4092266058,2024-05-03 00:22:13,2024-05-02 15:55:00,,Texas,936,Dropped call or no message,N
3175934220,2024-05-03 00:23:10,2024-05-02 15:20:00,,Texas,936,Dropped call or no message,N
4844947125,2024-05-03 00:23:19,2024-05-02 00:00:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
3109908745,2024-05-03 00:23:50,2024-05-02 15:52:00,,California,818,Other,N
4243376168,2024-05-03 00:24:34,2024-05-02 11:01:00,,California,310,No Subject Provided,N
8632311153,2024-05-03 00:24:10,2024-05-02 13:06:00,,Texas,936,No Subject Provided,N
2489427864,2024-05-03 00:24:25,2024-05-01 18:58:00,ORLANDO,Florida,734,Other,
4842914291,2024-05-03 00:24:43,2024-05-02 09:46:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
4243191661,2024-05-03 00:25:44,2024-05-02 11:01:00,,California,310,No Subject Provided,N
4844007495,2024-05-03 00:25:53,2024-05-02 10:07:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
4844945486,2024-05-03 00:27:10,2024-05-02 12:44:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
4844804818,2024-05-03 00:28:16,2024-05-02 13:28:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
4844947802,2024-05-03 00:29:27,2024-05-02 15:13:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
,2024-05-03 00:29:30,2024-05-02 12:53:00,Elmont,New York,516,"Calls pretending to be government, businesses, or family and friends",Y
4848639175,2024-05-03 00:30:35,2024-05-02 15:30:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
4844619699,2024-05-03 00:31:46,2024-05-02 16:55:00,Blandon,Pennsylvania,484,Medical  & prescriptions,Y
5094049583,2024-05-03 00:32:13,2024-05-02 16:26:00,Phoenix,Arizona,623,Dropped call or no message,Y
4806362179,2024-05-03 00:35:44,2024-05-02 12:53:00,Elmont,New York,516,"Calls pretending to be government, businesses, or family and friends",Y
6184258130,2024-05-03 00:42:30,2024-05-02 05:57:00,Caseyville,Illinois,618,"Reducing your debt (credit cards, mortgage, student loans)",N
6804804232,2024-05-03 00:44:54,2024-05-02 08:00:00,Seattle,Washington,509,Other,Y
8164092896,2024-05-03 00:45:02,2024-05-02 16:43:00,Caseyville,Illinois,618,Other,N
7792903908,2024-05-03 00:47:36,2024-05-02 09:56:00,Caseyville,Illinois,618,Other,N
5204953449,2024-05-03 00:50:25,2024-05-02 14:42:00,UPLAND,California,909,"Energy, solar,  & utilities",N
9093218484,2024-05-03 00:52:07,2024-05-02 04:51:00,UPLAND,California,909,Other,N
