Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
7048517002,2024-08-20 00:06:46,2024-08-18 00:00:00,Grover,North Carolina,704,Other,Y
5207618124,2024-08-20 00:07:43,2024-08-19 06:53:00,Green Valley,Arizona,520,Medical  & prescriptions,N
9793567244,2024-08-20 00:08:13,2024-08-18 00:00:00,Grover,North Carolina,704,Other,Y
8888426328,2024-08-20 00:08:36,2024-08-19 11:43:00,Escondido,California,760,Dropped call or no message,N
7049378863,2024-08-20 00:09:38,2024-08-18 00:00:00,Grover,North Carolina,704,Other,Y
9103759894,2024-08-20 00:11:35,2024-08-18 00:00:00,Grover,North Carolina,704,Other,Y
5208868476,2024-08-20 00:11:49,2024-08-19 11:28:00,Green Valley,Arizona,520,Medical  & prescriptions,N
9104921484,2024-08-20 00:13:16,2024-08-18 00:00:00,Grover,North Carolina,704,Other,Y
2485099770,2024-08-20 00:15:30,2024-08-15 16:04:00,,Michigan,248,Other,Y
2483098663,2024-08-20 00:16:53,2024-08-16 11:51:00,,Michigan,248,Other,Y
3212377615,2024-08-20 00:17:13,2024-08-19 13:12:00,APPLE VALLEY,California,716,"Reducing your debt (credit cards, mortgage, student loans)",Y
6625543517,2024-08-20 00:17:16,2024-08-19 11:38:00,Louisville,Mississippi,662,Dropped call or no message,Y
7043668601,2024-08-20 00:17:32,2024-08-18 00:00:00,Grover,North Carolina,704,Other,Y
6627984776,2024-08-20 00:18:01,2024-08-19 08:20:00,Louisville,Mississippi,662,Dropped call or no message,Y
3016103735,2024-08-20 00:18:38,2024-08-19 17:04:00,,Maryland,301,No Subject Provided,
6627984776,2024-08-20 00:19:09,2024-08-19 08:20:00,Louisville,Mississippi,662,Dropped call or no message,Y
7043418155,2024-08-20 00:19:10,2024-08-18 00:00:00,Grover,North Carolina,704,Other,Y
8052650364,2024-08-20 00:20:38,2024-08-19 17:00:00,,California,805,"Calls pretending to be government, businesses, or family and friends",Y
9867778490,2024-08-20 00:20:48,2024-08-19 00:00:00,Grover,North Carolina,704,Other,Y
8052650364,2024-08-20 00:21:21,2024-08-19 17:00:00,,California,805,"Calls pretending to be government, businesses, or family and friends",Y
7044940471,2024-08-20 00:21:59,2024-08-19 00:00:00,Grover,North Carolina,704,Other,Y
6615092024,2024-08-20 00:22:01,2024-08-19 18:21:00,,California,805,"Calls pretending to be government, businesses, or family and friends",Y
6615092024,2024-08-20 00:22:40,2024-08-19 18:21:00,,California,805,"Calls pretending to be government, businesses, or family and friends",Y
7479774475,2024-08-20 00:23:20,2024-08-19 00:00:00,Grover,North Carolina,704,Other,Y
4158413676,2024-08-20 00:23:29,2024-08-19 15:53:00,Sf,California,415,Other,Y
2242428449,2024-08-20 00:24:42,2024-08-19 00:00:00,Grover,North Carolina,704,Other,Y
