Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
9413716476,2024-06-06 00:06:38,2024-05-28 13:42:00,Sarasota,Florida,941,Other,Y
3252727415,2024-06-06 00:07:27,2024-06-05 18:20:00,Taylor,Texas,325,Other,N
9253876978,2024-06-06 00:07:31,2024-05-23 18:53:00,Livermore,California,925,Other,Y
8622193453,2024-06-06 00:08:05,2024-06-05 16:07:00,Clifton,New Jersey,973,Other,Y
4044580081,2024-06-06 00:08:30,2024-06-05 18:16:00,Taylor,Texas,325,"Reducing your debt (credit cards, mortgage, student loans)",Y
4076380668,2024-06-06 00:09:21,2024-06-06 00:00:00,,New Jersey,732,Dropped call or no message,N
4422210470,2024-06-06 00:10:04,2024-06-05 15:38:00,Fontana,California,909,Other,Y
5103928452,2024-06-06 00:10:13,2024-02-23 15:18:00,Livermore,California,925,Other,Y
5307300830,2024-06-06 00:10:41,2024-06-05 12:06:00,Fontana,California,909,Other,Y
8288999527,2024-06-06 00:11:02,2024-05-31 16:13:00,Sarasota,Florida,941,Other,Y
6269559159,2024-06-06 00:11:11,2024-06-04 18:19:00,Fontana,California,909,Other,Y
6027597876,2024-06-06 00:11:22,2024-06-05 12:01:00,Glendale,Arizona,602,"Reducing your debt (credit cards, mortgage, student loans)",Y
9092677135,2024-06-06 00:11:40,2024-06-05 17:28:00,Redondo Beach,California,310,Dropped call or no message,N
3259993870,2024-06-06 00:12:04,2024-06-01 17:15:00,Fontana,California,909,Other,Y
8445744110,2024-06-06 00:12:31,2024-06-05 13:43:00,Glendale,Arizona,602,"Reducing your debt (credit cards, mortgage, student loans)",Y
7477773891,2024-06-06 00:12:48,2024-06-05 09:45:00,Redondo Beach,California,310,Dropped call or no message,N
9418420186,2024-06-06 00:13:27,2024-06-01 14:59:00,Sarasota,Florida,941,Other,Y
8284006053,2024-06-06 00:13:51,2024-06-05 00:00:00,Waynesville,North Carolina,828,"Calls pretending to be government, businesses, or family and friends",Y
6028442285,2024-06-06 00:14:00,2024-06-05 17:53:00,Glendale,Arizona,602,"Reducing your debt (credit cards, mortgage, student loans)",Y
9414267509,2024-06-06 00:14:07,2024-06-01 18:10:00,Sarasota,Florida,941,Other,Y
2406081322,2024-06-06 00:14:10,2024-05-23 04:07:00,Livermore,California,925,Other,Y
9416970353,2024-06-06 00:15:09,2024-06-01 19:08:00,Sarasota,Florida,941,Other,Y
9417778349,2024-06-06 00:15:44,2024-06-03 09:11:00,Sarasota,Florida,941,Other,Y
8547998075,2024-06-06 00:16:48,2024-06-04 13:19:00,Sarasota,Florida,941,Other,Y
4075980912,2024-06-06 00:17:32,2024-06-05 10:20:00,Sarasota,Florida,941,Other,Y
9417929644,2024-06-06 00:18:22,2024-06-05 10:23:00,Sarasota,Florida,941,Other,Y
8185326457,2024-06-06 00:18:32,2024-05-23 15:26:00,Livermore,California,925,Other,Y
8136027577,2024-06-06 00:19:08,2024-06-05 10:38:00,Sarasota,Florida,941,Other,Y
,2024-06-06 00:19:23,2017-06-03 12:00:00,San Diego,California,619,Other,N
2095401098,2024-06-06 00:19:30,2024-06-05 11:35:00,San Diego,California,619,Dropped call or no message,Y
6612687416,2024-06-06 00:20:33,2024-06-04 09:04:00,Sunnyvale,California,408,Vacation  & timeshares,N
4423303887,2024-06-06 00:21:11,2024-06-05 14:25:00,San Diego,California,619,Dropped call or no message,Y
8205290329,2024-06-06 00:21:34,2024-02-23 12:24:00,Livermore,California,925,Other,Y
2029383032,2024-06-06 00:05:51,2024-06-05 20:23:00,Taylor,Texas,325,Other,N
