Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
9083261852,2024-05-07 00:07:00,2024-05-03 14:31:00,"Lebanon, PA",Pennsylvania,717,Other,N
7173018427,2024-05-07 00:09:01,2024-05-02 18:53:00,"Lebanon, PA",Pennsylvania,717,Other,N
2142161847,2024-05-07 00:12:45,2024-05-06 00:00:00,Oak Point,Texas,469,Other,N
8158349336,2024-05-07 00:12:49,2024-05-06 10:20:00,,Illinois,815,Other,N
7733403852,2024-05-07 00:15:25,2024-05-06 12:55:00,,Illinois,815,Other,N
5202260463,2024-05-07 00:15:41,2024-05-06 09:04:00,Tucson,Arizona,520,Dropped call or no message,Y
6304259499,2024-05-07 00:16:19,2024-05-06 15:30:00,,Illinois,815,Other,N
5205462988,2024-05-07 00:17:22,2024-05-06 09:29:00,Tucson,Arizona,520,Dropped call or no message,Y
8472005862,2024-05-07 00:17:45,2024-05-06 16:49:00,,Illinois,815,Other,N
5206963397,2024-05-07 00:18:32,2024-05-06 09:35:00,Tucson,Arizona,520,Dropped call or no message,Y
6025004089,2024-05-07 00:19:26,2024-05-06 10:08:00,Tucson,Arizona,520,Dropped call or no message,Y
8009228228,2024-05-07 00:20:35,2024-05-06 11:17:00,Tucson,Arizona,520,Dropped call or no message,Y
2019718531,2024-05-07 00:21:21,2024-05-06 16:44:00,Clifton,New Jersey,973,Other,Y
8002224357,2024-05-07 00:21:28,2024-05-06 11:41:00,Tucson,Arizona,520,Dropped call or no message,Y
8002224357,2024-05-07 00:22:15,2024-05-06 12:16:00,Tucson,Arizona,520,Dropped call or no message,Y
4805718180,2024-05-07 00:23:17,2024-05-06 12:16:00,Tucson,Arizona,520,Dropped call or no message,Y
5205150103,2024-05-07 00:24:10,2024-05-06 12:33:00,Tucson,Arizona,520,Dropped call or no message,Y
5204232439,2024-05-07 00:25:15,2024-05-06 13:16:00,Tucson,Arizona,520,Dropped call or no message,Y
6616946283,2024-05-07 00:25:36,2024-05-02 15:44:00,,California,310,Dropped call or no message,Y
5203930904,2024-05-07 00:26:03,2024-05-06 14:31:00,Tucson,Arizona,520,Dropped call or no message,Y
6505402884,2024-05-07 00:26:28,2024-05-06 18:23:00,,California,310,Dropped call or no message,Y
3475848955,2024-05-07 00:27:13,2024-05-06 09:20:00,New York,New York,347,Other,N
5203234008,2024-05-07 00:27:15,2024-05-06 14:58:00,Tucson,Arizona,520,Dropped call or no message,Y
8478926354,2024-05-07 00:27:15,2024-05-03 13:14:00,,Illinois,847,Dropped call or no message,Y
5203786840,2024-05-07 00:28:04,2024-05-06 16:23:00,Tucson,Arizona,520,Dropped call or no message,Y
5205267212,2024-05-07 00:28:48,2024-05-06 16:27:00,Tucson,Arizona,520,Dropped call or no message,Y
5203786840,2024-05-07 00:29:37,2024-05-06 16:35:00,Tucson,Arizona,520,Dropped call or no message,Y
3475629232,2024-05-07 00:31:05,2024-05-06 10:06:00,New York,New York,347,Other,N
3058453130,2024-05-07 00:32:01,2024-05-03 13:32:00,,Illinois,847,Dropped call or no message,Y
3478598768,2024-05-07 00:34:47,2024-05-06 10:44:00,New York,New York,347,Other,N
4058463240,2024-05-07 00:36:35,2024-05-03 16:14:00,,Illinois,847,Dropped call or no message,Y
3472382804,2024-05-07 00:38:24,2024-05-06 11:13:00,New York,New York,347,Other,N
3058453130,2024-05-07 00:39:54,2024-05-03 19:06:00,,Illinois,847,Dropped call or no message,Y
3058453130,2024-05-07 00:06:50,2024-05-03 12:35:00,,Massachusetts,857,Dropped call or no message,Y
4123140293,2024-05-07 00:05:06,2024-05-06 16:36:00,"Lebanon, PA",Pennsylvania,717,Other,N
3058453130,2024-05-07 00:02:44,2024-05-03 12:11:00,,Massachusetts,857,Dropped call or no message,Y
4013206469,2024-05-07 00:44:36,2024-05-06 14:48:00,,Rhode Island,401,No Subject Provided,N
8648359471,2024-05-07 00:45:21,2024-05-06 09:28:00,,Illinois,847,Dropped call or no message,Y
2129123883,2024-05-07 00:46:02,2024-02-23 13:53:00,New York,New York,347,"Calls pretending to be government, businesses, or family and friends",N
6232202180,2024-05-07 00:48:54,2024-05-06 15:39:00,Phoenix,Arizona,623,Dropped call or no message,Y
6029220233,2024-05-07 00:50:14,2024-05-06 13:58:00,Phoenix,Arizona,623,Dropped call or no message,Y
5675778009,2024-05-07 00:51:26,2024-05-06 13:54:00,Phoenix,Arizona,623,Dropped call or no message,Y
6028477476,2024-05-07 00:52:33,2024-05-06 12:03:00,Phoenix,Arizona,623,Dropped call or no message,Y
5103921683,2024-05-07 00:54:28,2024-04-27 18:45:00,,California,510,"Calls pretending to be government, businesses, or family and friends",Y
9517856507,2024-05-07 00:56:39,2024-05-06 10:37:00,,California,619,No Subject Provided,N
6315008138,2024-05-07 00:57:09,2024-05-06 11:33:00,Wheatley Heights,New York,631,Other,Y
6313667666,2024-05-07 00:58:27,2024-05-06 13:40:00,Wheatley Heights,New York,631,Other,Y
6313788057,2024-05-07 00:59:34,2024-05-06 15:26:00,Wheatley Heights,New York,631,Other,Y
6203876944,2024-05-07 00:59:44,2024-05-02 18:13:00,,Illinois,630,Other,
6673950486,2024-05-07 01:00:52,2024-05-03 12:09:00,,Illinois,630,Other,
4173564901,2024-05-07 01:02:45,2024-04-04 15:13:00,,Illinois,630,No Subject Provided,
3616663462,2024-05-07 01:03:28,2024-04-06 17:38:00,,Illinois,630,Other,
7182457418,2024-05-07 01:04:16,2024-02-23 23:06:00,New York,New York,347,Medical  & prescriptions,Y
5204556291,2024-05-07 01:04:30,2024-03-28 20:04:00,,Illinois,630,Other,
5404032045,2024-05-07 01:10:39,2024-04-24 16:27:00,,Virginia,703,Dropped call or no message,N
2408346914,2024-05-07 01:12:29,2024-04-22 14:49:00,,Virginia,703,Dropped call or no message,N
,2024-05-07 01:13:31,2022-02-04 12:00:00,Chicago,Illinois,877,Other,Y
5716170867,2024-05-07 01:13:32,2024-04-22 10:55:00,,Virginia,703,Dropped call or no message,N
4086943474,2024-05-07 01:14:47,2024-05-06 17:12:00,,California,408,Home improvement  & cleaning,Y
4088268625,2024-05-07 01:16:03,2024-05-06 17:12:00,,California,408,Home improvement  & cleaning,Y
,2024-05-07 01:16:07,2024-05-01 12:00:00,Whitney,Texas,254,"Calls pretending to be government, businesses, or family and friends",N
3473448469,2024-05-07 01:20:25,2024-03-19 00:00:00,New York,New York,347,Medical  & prescriptions,N
5623152355,2024-05-07 01:21:20,2024-05-06 13:04:00,Long Beach,California,562,Other,Y
2347039999074,2024-05-07 01:25:35,2024-05-04 20:34:00,Houston,Texas,234,Medical  & prescriptions,Y
2024743945,2024-05-07 01:31:38,2024-05-06 12:00:00,Durham,North Carolina,470,"Calls pretending to be government, businesses, or family and friends",N
7372259460,2024-05-07 01:39:14,2024-05-06 17:41:00,Goldthwaite,Texas,325,Charities,Y
4243191496,2024-05-07 01:44:33,2024-05-04 15:18:00,,California,310,Dropped call or no message,N
3236465359,2024-05-07 01:48:50,2024-05-06 18:32:00,,California,424,Other,Y
9092531609,2024-05-07 01:50:55,2024-05-06 14:40:00,STOCKTON,California,209,Dropped call or no message,Y
5053087784,2024-05-07 02:02:33,2024-05-06 15:15:00,,Michigan,734,Other,Y
4808633952,2024-05-07 02:10:17,2024-05-06 18:14:00,Clovis,California,559,Other,Y
4085085818,2024-05-07 02:22:27,2024-05-06 19:42:00,,Wisconsin,920,No Subject Provided,
8009229999,2024-05-07 02:22:16,2024-03-22 11:01:00,,Ohio,440,"Calls pretending to be government, businesses, or family and friends",N
3322650864,2024-05-07 02:33:04,2024-05-06 11:55:00,East Patchogue,New York,631,Medical  & prescriptions,Y
7164142064,2024-05-07 02:33:56,2024-05-06 13:46:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
8009229999,2024-05-07 02:36:04,2024-03-24 00:00:00,,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
7188751517,2024-05-07 02:36:36,2024-02-27 17:07:00,New York,New York,347,Medical  & prescriptions,Y
6317782376,2024-05-07 02:40:41,2024-05-06 15:50:00,East Patchogue,New York,631,Other,Y
,2024-05-07 02:41:05,2024-05-06 00:00:00,,Wisconsin,262,No Subject Provided,Y
3322611308,2024-05-07 02:42:39,2024-05-06 15:26:00,East Patchogue,New York,631,Medical  & prescriptions,Y
6674375645,2024-05-07 02:43:57,2024-02-24 03:02:00,PALATKA,Florida,423,"Calls pretending to be government, businesses, or family and friends",N
8026473150,2024-05-07 02:45:19,2024-05-04 23:00:00,,California,818,"Calls pretending to be government, businesses, or family and friends",N
4056054196,2024-05-07 00:44:26,2024-05-06 08:09:00,,California,619,No Subject Provided,N
4422777004,2024-05-07 00:51:46,2024-05-06 09:47:00,,California,619,No Subject Provided,N
8003584172,2024-05-07 03:11:37,2024-05-05 22:00:00,,California,818,"Calls pretending to be government, businesses, or family and friends",N
2532392867,2024-05-07 03:28:00,2024-05-06 15:41:00,Portsmouth,Virginia,360,Other,Y
2254812670,2024-05-07 03:49:54,2024-05-06 14:52:00,Upland,California,909,Other,Y
6572931594,2024-05-07 03:58:40,2024-05-06 17:55:00,Los Angeles,California,323,"Energy, solar,  & utilities",N
,2024-05-07 04:17:53,2024-05-01 00:00:00,,Louisiana,337,"Reducing your debt (credit cards, mortgage, student loans)",Y
4752421168,2024-05-07 04:45:19,2024-05-06 03:44:00,,Connecticut,860,Other,N
,2024-05-07 04:56:36,2024-05-06 18:32:00,,California,562,No Subject Provided,N
6265612748,2024-05-07 04:57:58,2024-05-06 18:32:00,,California,562,No Subject Provided,N
8645725142,2024-05-07 05:01:08,2024-05-06 18:18:00,,California,408,Vacation  & timeshares,Y
5623151141,2024-05-07 05:05:53,2024-05-06 09:54:00,,California,562,No Subject Provided,N
5622503224,2024-05-07 05:07:23,2024-05-06 09:21:00,,California,562,No Subject Provided,N
8326262376,2024-05-07 05:08:08,2024-05-06 14:47:00,,Texas,281,No Subject Provided,Y
8326261038,2024-05-07 05:11:11,2024-05-06 16:41:00,,Texas,281,No Subject Provided,Y
8325012980,2024-05-07 05:11:50,2024-05-06 17:19:00,,Texas,281,No Subject Provided,Y
8325012987,2024-05-07 05:13:45,2024-05-06 17:37:00,,Texas,281,No Subject Provided,Y
8325361992,2024-05-07 05:15:11,2024-05-06 18:46:00,,Texas,281,No Subject Provided,Y
8668423235,2024-05-07 05:18:16,2024-05-06 14:41:00,Fruitland Park,Florida,407,Dropped call or no message,Y
8632679789,2024-05-07 05:22:58,2024-05-06 18:59:00,,Georgia,229,"Calls pretending to be government, businesses, or family and friends",Y
8085090144,2024-05-07 05:27:52,2024-05-07 01:13:00,Roanoke,Virginia,540,Other,
7813351212,2024-05-07 05:39:38,2024-05-06 00:00:00,,Massachusetts,781,No Subject Provided,Y
6147250855,2024-05-07 05:48:24,2024-05-06 16:14:00,,Ohio,614,No Subject Provided,N
6156978429,2024-05-07 05:50:49,2024-05-03 02:36:00,Murfreesboro,Tennessee,615,"Reducing your debt (credit cards, mortgage, student loans)",Y
6156390380,2024-05-07 05:55:15,2024-04-29 09:21:00,Murfreesboro,Tennessee,615,Other,Y
,2024-05-07 05:55:25,2024-05-06 18:30:00,,North Carolina,984,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2024-05-07 05:56:05,2024-05-06 14:16:00,,Georgia,943,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2024-05-07 05:56:48,2024-05-03 16:34:00,,Illinois,779,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2024-05-07 05:57:25,2024-05-03 14:00:00,,Illinois,779,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2024-05-07 05:58:01,2024-05-01 15:32:00,,Florida,689,"Reducing your debt (credit cards, mortgage, student loans)",Y
358409217544,2024-05-07 06:04:36,2024-05-07 12:57:00,,New York,585,Dropped call or no message,Y
8444780616,2024-05-07 06:08:13,2024-05-06 22:56:00,,,844,Other,
8632463680,2024-05-07 06:32:47,2024-05-06 15:46:00,,Florida,863,"Reducing your debt (credit cards, mortgage, student loans)",Y
7144648767,2024-05-07 06:38:23,2024-05-03 18:45:00,,California,310,Other,N
