Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8052257691,2024-08-08 00:02:52,2024-08-07 20:20:00,Fullerton,California,714,Other,N
7147060211,2024-08-08 00:03:49,2024-08-07 20:44:00,Huntington Beach,California,714,Dropped call or no message,Y
2393879640,2024-08-08 00:04:27,2024-08-07 17:29:00,Fruitland Park,Florida,407,Dropped call or no message,Y
7073406665,2024-08-08 00:04:27,2024-07-03 14:43:00,BRENTWOOD,California,916,Other,Y
6572167927,2024-08-08 00:07:47,2024-08-07 19:42:00,Fullerton,California,714,Other,N
9162683302,2024-08-08 00:10:44,2024-07-03 12:30:00,BRENTWOOD,California,916,Other,Y
3106951948,2024-08-08 00:11:00,2024-08-06 09:32:00,,California,310,Dropped call or no message,N
2085636771,2024-08-08 00:11:26,2024-08-07 16:52:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
9138313100,2024-08-08 00:12:04,2024-08-08 00:00:00,decatur,Georgia,678,Other,Y
5204361760,2024-08-08 00:12:07,2024-08-07 16:02:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
2072034078,2024-08-08 00:13:05,2024-08-07 12:53:00,Vancouver,Washington,360,"Calls pretending to be government, businesses, or family and friends",Y
2135262981,2024-08-08 00:13:23,2024-07-02 11:02:00,BRENTWOOD,California,916,Other,Y
5622422192,2024-08-08 00:13:39,2024-08-07 20:59:00,,California,760,Dropped call or no message,Y
6146561531,2024-08-08 00:13:41,2024-08-07 15:18:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
8884005724,2024-08-08 00:14:46,2024-08-07 14:51:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
7069019041,2024-08-08 00:15:14,2024-08-02 09:30:00,Tualatin,Oregon,503,Dropped call or no message,Y
9166528833,2024-08-08 00:15:16,2024-06-28 13:48:00,BRENTWOOD,California,916,Other,Y
9412844631,2024-08-08 00:16:03,2024-08-07 13:13:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4057766380,2024-08-08 00:16:40,2024-08-07 12:20:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4423976792,2024-08-08 00:18:09,2024-06-27 13:55:00,BRENTWOOD,California,916,No Subject Provided,Y
5136961920,2024-08-08 00:18:22,2024-08-07 11:30:00,Oklahoma City,Oklahoma,405,Other,Y
2134407837,2024-08-08 00:18:37,2024-08-07 08:48:00,,California,760,Dropped call or no message,Y
4192164969,2024-08-08 00:19:37,2024-08-07 18:30:00,,Ohio,419,No Subject Provided,
2312443801,2024-08-08 00:19:07,2024-08-07 17:44:00,,Utah,404,Other,Y
2137222842,2024-08-08 00:19:19,2024-08-06 11:56:00,,California,310,Dropped call or no message,N
2132329197,2024-08-08 00:19:40,2024-08-07 18:25:00,Redondo Beach,California,310,Dropped call or no message,N
3102749900,2024-08-08 00:20:54,2024-08-07 16:07:00,Redondo Beach,California,310,Dropped call or no message,N
3022018221,2024-08-08 00:21:33,2024-08-07 20:01:00,,Ohio,419,No Subject Provided,
7252686878,2024-08-08 00:21:04,2024-08-06 13:43:00,,Utah,404,Other,Y
7148671062,2024-08-08 00:21:56,2024-08-07 15:47:00,Redondo Beach,California,310,Dropped call or no message,N
2073049554,2024-08-08 00:22:28,2024-08-06 08:13:00,,Utah,404,Other,Y
,2024-08-08 00:22:59,2024-08-08 00:01:00,North Carolina,North Carolina,828,Home security  & alarms,N
2132329197,2024-08-08 00:23:01,2024-08-07 15:24:00,Redondo Beach,California,310,Dropped call or no message,N
4068588998,2024-08-08 00:02:49,2024-08-07 18:31:00,Billings,Montana,406,Other,N
3053936975,2024-08-08 00:02:42,2024-07-03 19:23:00,BRENTWOOD,California,916,Other,Y
7247043389,2024-08-08 00:02:34,2024-08-07 00:00:00,South Abington Twp,Pennsylvania,570,Dropped call or no message,N
3106951985,2024-08-08 00:23:31,2024-08-06 12:17:00,,California,310,Dropped call or no message,N
3104247222,2024-08-08 00:23:56,2024-08-07 14:06:00,Redondo Beach,California,310,Dropped call or no message,N
3109972532,2024-08-08 00:24:55,2024-08-07 11:05:00,Redondo Beach,California,310,Dropped call or no message,N
3237130298,2024-08-08 00:25:53,2024-08-07 10:49:00,Redondo Beach,California,310,Dropped call or no message,N
3106948265,2024-08-08 00:26:48,2024-08-07 10:00:00,Redondo Beach,California,310,Dropped call or no message,N
2096975651,2024-08-08 00:27:58,2024-08-07 09:59:00,Redondo Beach,California,310,Dropped call or no message,N
3412341748,2024-08-08 00:28:53,2024-08-07 09:25:00,Redondo Beach,California,310,Dropped call or no message,N
4804988987,2024-08-08 00:29:54,2024-08-07 09:13:00,Redondo Beach,California,310,Dropped call or no message,N
3105182426,2024-08-08 00:30:52,2024-08-07 08:59:00,Redondo Beach,California,310,Dropped call or no message,N
6026699513,2024-08-08 00:30:57,2024-08-07 10:56:00,chandler,Arizona,480,Vacation  & timeshares,N
3102374408,2024-08-08 00:31:58,2024-08-07 07:06:00,Redondo Beach,California,310,Dropped call or no message,N
4809926612,2024-08-08 00:33:16,2024-08-07 11:38:00,chandler,Arizona,480,Vacation  & timeshares,N
8202236735,2024-08-08 00:33:32,2024-08-06 13:10:00,,California,310,Dropped call or no message,N
6023629970,2024-08-08 00:34:44,2024-08-07 12:08:00,chandler,Arizona,480,Other,N
5167844483,2024-08-08 00:36:33,2024-06-29 14:07:00,Loveland,Colorado,719,"Lotteries, prizes  & sweepstakes",Y
8085562452,2024-08-08 00:37:23,2024-08-07 15:46:00,,Hawaii,808,Other,N
3104157761,2024-08-08 00:37:58,2024-08-06 14:17:00,,California,310,Dropped call or no message,N
2063378303,2024-08-08 00:39:43,2024-08-07 13:52:00,Fairbanks,Alaska,907,Dropped call or no message,Y
5094760624,2024-08-08 00:40:53,2024-08-07 18:29:00,Fairbanks,Alaska,907,Other,Y
9167107768,2024-08-08 00:41:07,2024-08-06 15:46:00,,California,310,Dropped call or no message,N
,2024-08-08 00:41:58,2024-08-07 12:00:00,Griffith,Indiana,847,"Calls pretending to be government, businesses, or family and friends",N
7473137453,2024-08-08 00:45:17,2024-08-06 15:14:00,,California,310,Dropped call or no message,N
00000000,2024-08-08 00:51:50,2024-08-01 12:00:00,,New York,315,"Lotteries, prizes  & sweepstakes",Y
0870922586,2024-08-08 00:53:25,2024-08-08 12:44:00,,,608,"Calls pretending to be government, businesses, or family and friends",Y
6614626567,2024-08-08 00:58:57,2024-08-07 11:35:00,Bakersfield,California,661,"Energy, solar,  & utilities",N
4424357477,2024-08-08 01:02:21,2024-08-06 15:24:00,,California,310,Dropped call or no message,N
31647002004,2024-08-08 01:07:23,2024-07-30 00:40:00,Seattle,Washington,206,"Calls pretending to be government, businesses, or family and friends",Y
2136444135,2024-08-08 01:08:38,2024-08-06 17:20:00,,California,310,Dropped call or no message,N
9167107768,2024-08-08 01:12:27,2024-08-06 15:46:00,,California,310,Dropped call or no message,N
5592209837,2024-08-08 01:20:07,2024-08-06 13:34:00,STOCKTON,California,209,Dropped call or no message,Y
8314716079,2024-08-08 01:21:14,2024-08-06 19:23:00,STOCKTON,California,209,Dropped call or no message,Y
2095014101,2024-08-08 01:22:11,2024-08-07 08:39:00,STOCKTON,California,209,Dropped call or no message,Y
8338493076,2024-08-08 01:22:20,2024-08-07 10:06:00,,Michigan,906,Dropped call or no message,Y
2094969906,2024-08-08 01:23:11,2024-08-07 10:08:00,STOCKTON,California,209,Dropped call or no message,Y
2489009987,2024-08-08 01:23:27,2024-08-07 15:28:00,,Michigan,906,Dropped call or no message,Y
5309071268,2024-08-08 01:24:19,2024-08-07 14:45:00,STOCKTON,California,209,Dropped call or no message,Y
3139444762,2024-08-08 01:24:26,2024-08-07 17:28:00,,Michigan,906,Dropped call or no message,Y
2696006142,2024-08-08 01:25:12,2024-08-07 19:23:00,,Michigan,906,Dropped call or no message,Y
8314716079,2024-08-08 01:25:47,2024-08-06 19:23:00,STOCKTON,California,209,Dropped call or no message,Y
4424359900,2024-08-08 01:26:02,2024-08-07 08:23:00,,California,310,Dropped call or no message,N
2105401877,2024-08-08 01:27:00,2024-08-08 12:00:00,San Antonio,Texas,210,Charities,N
3107584143,2024-08-08 01:32:26,2024-08-07 09:13:00,,California,310,Dropped call or no message,N
8312591480,2024-08-08 01:36:52,2024-08-07 09:37:00,,California,310,Dropped call or no message,N
6262478721,2024-08-08 01:39:31,2024-07-31 09:53:00,Colusa,California,530,Dropped call or no message,Y
3109109510,2024-08-08 01:40:27,2024-07-31 10:25:00,Colusa,California,530,Dropped call or no message,Y
3239470402,2024-08-08 01:41:06,2024-08-02 07:54:00,Colusa,California,530,Dropped call or no message,Y
9208373430,2024-08-08 01:41:10,2024-07-25 15:41:00,Austell,Georgia,678,Dropped call or no message,Y
5302014436,2024-08-08 01:42:21,2024-08-02 18:55:00,Colusa,California,530,Dropped call or no message,Y
2132695665,2024-08-08 01:43:01,2024-08-03 11:04:00,Colusa,California,530,Dropped call or no message,Y
6628590134,2024-08-08 01:43:17,2024-07-26 16:54:00,Austell,Georgia,678,Dropped call or no message,Y
5302014656,2024-08-08 01:43:44,2024-08-05 14:12:00,Colusa,California,530,Dropped call or no message,Y
2137222389,2024-08-08 01:44:30,2024-08-07 11:33:00,,California,310,Dropped call or no message,N
7252201348,2024-08-08 01:44:41,2024-08-07 16:31:00,Henderson,Nevada,702,"Energy, solar,  & utilities",N
4355389620,2024-08-08 01:45:08,2024-07-30 19:25:00,Austell,Georgia,678,Dropped call or no message,Y
7707063863,2024-08-08 01:46:28,2024-07-31 11:42:00,Austell,Georgia,678,Dropped call or no message,Y
6782637228,2024-08-08 01:47:40,2024-08-01 12:06:00,Austell,Georgia,678,Dropped call or no message,Y
8056341542,2024-08-08 01:48:29,2024-08-07 12:41:00,,California,310,Dropped call or no message,N
2294794537,2024-08-08 01:49:00,2024-08-02 20:13:00,Austell,Georgia,678,Dropped call or no message,Y
7754399295,2024-08-08 01:50:22,2024-08-05 19:59:00,Austell,Georgia,678,Dropped call or no message,Y
8775547566,2024-08-08 01:51:57,2024-08-07 19:07:00,,Illinois,815,No Subject Provided,N
8886024952,2024-08-08 01:52:52,2024-08-07 14:00:00,,California,310,Dropped call or no message,N
7702735807,2024-08-08 01:53:21,2024-08-07 17:30:00,Austell,Georgia,678,Dropped call or no message,Y
,2024-08-08 01:56:08,2024-08-01 12:00:00,Baxter,Minnesota,218,"Calls pretending to be government, businesses, or family and friends",N
3103045172,2024-08-08 02:01:45,2024-08-07 15:27:00,,California,310,Dropped call or no message,N
7188880068,2024-08-08 02:05:37,2024-07-22 17:46:00,Iselin,New Jersey,646,Other,Y
2136679904,2024-08-08 02:06:49,2024-08-07 15:46:00,,California,310,Dropped call or no message,N
3107587112,2024-08-08 02:08:04,2024-08-07 15:37:00,Dallas,Texas,310,Dropped call or no message,N
5418701265,2024-08-08 02:08:18,2024-08-07 20:52:00,LANGDON,North Dakota,701,Other,Y
4135533179,2024-08-08 02:18:10,2024-08-04 18:19:00,East Orange,New Jersey,862,"Calls pretending to be government, businesses, or family and friends",Y
8472003465,2024-08-08 02:28:44,2024-08-07 15:34:00,Buffalo Grove,Illinois,847,Other,Y
7622529151,2024-08-08 02:35:17,2024-08-07 17:52:00,,Georgia,770,"Calls pretending to be government, businesses, or family and friends",
7066004682,2024-08-08 02:35:55,2024-08-07 15:22:00,,Georgia,770,"Calls pretending to be government, businesses, or family and friends",
,2024-08-08 02:36:15,2024-08-07 09:26:00,Mesa,Arizona,480,Other,N
7622529227,2024-08-08 02:36:28,2024-08-07 13:02:00,,Georgia,770,"Calls pretending to be government, businesses, or family and friends",
7622529138,2024-08-08 02:37:07,2024-08-06 13:55:00,,Georgia,770,"Calls pretending to be government, businesses, or family and friends",
4783788440,2024-08-08 02:37:48,2024-08-06 10:10:00,,Georgia,770,"Calls pretending to be government, businesses, or family and friends",
4783788429,2024-08-08 02:38:16,2024-08-05 11:07:00,,Georgia,770,"Calls pretending to be government, businesses, or family and friends",
