Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
5052530598,2024-01-26 00:03:51,2023-12-26 10:58:00,,Pennsylvania,717,Other,N
7204563697,2024-01-26 00:04:52,2023-12-29 08:17:00,,Pennsylvania,717,Other,N
2543252988,2024-01-26 00:07:12,2024-01-25 10:51:00,,Texas,254,No Subject Provided,N
6147297568,2024-01-26 00:06:30,2023-12-30 08:41:00,,Pennsylvania,717,Other,N
5512733024,2024-01-26 00:07:01,2024-01-25 17:21:00,,New Jersey,908,Other,Y
6674077655,2024-01-26 00:07:36,2024-01-03 09:49:00,,Pennsylvania,717,Other,N
8446266813,2024-01-26 00:08:29,2024-01-05 14:33:00,,Pennsylvania,717,Other,N
6674003243,2024-01-26 00:09:22,2024-01-08 16:46:00,,Pennsylvania,717,Other,N
9472526367,2024-01-26 00:09:32,2024-01-25 20:19:00,,Michigan,248,Dropped call or no message,N
6503855102,2024-01-26 00:09:55,2024-01-10 09:37:00,,Pennsylvania,717,Other,N
7087483533,2024-01-26 00:10:14,2024-01-25 09:24:00,Burbank,Illinois,708,"Energy, solar,  & utilities",N
,2024-01-26 00:10:24,2024-01-25 18:47:00,,Michigan,248,Dropped call or no message,N
7244887684,2024-01-26 00:10:30,2024-01-12 10:00:00,,Pennsylvania,717,Other,N
7244887684,2024-01-26 00:11:07,2024-01-12 10:34:00,,Pennsylvania,717,Other,N
6165048411,2024-01-26 00:11:38,2024-01-25 17:51:00,,Michigan,248,Dropped call or no message,N
7179990135,2024-01-26 00:11:43,2024-01-17 10:33:00,,Pennsylvania,717,Other,N
6828163894,2024-01-26 00:12:20,2024-01-18 13:35:00,,Pennsylvania,717,Other,N
6674077618,2024-01-26 00:12:58,2024-01-18 13:36:00,,Pennsylvania,717,Other,N
2087193260,2024-01-26 00:14:01,2024-01-20 10:18:00,,Pennsylvania,717,Other,N
7087470707,2024-01-26 00:14:29,2024-01-25 12:17:00,Burbank,Illinois,708,"Energy, solar,  & utilities",N
5137076998,2024-01-26 00:14:48,2024-01-23 00:00:00,,Pennsylvania,717,Other,N
6147299042,2024-01-26 00:15:25,2024-01-22 20:16:00,,Pennsylvania,717,Other,N
6147544052,2024-01-26 00:15:58,2024-01-23 13:02:00,,Pennsylvania,717,Other,N
2035280632,2024-01-26 00:16:24,2024-01-26 00:00:00,,Connecticut,203,Other,N
6109799667,2024-01-26 00:16:32,2024-01-25 15:15:00,,Pennsylvania,717,Other,N
7085473799,2024-01-26 00:18:03,2024-01-25 12:46:00,Burbank,Illinois,708,Other,Y
8663773602,2024-01-26 00:18:40,2024-01-24 13:59:00,,New Jersey,856,Dropped call or no message,Y
4024966450,2024-01-26 00:18:42,2023-10-17 15:43:00,,Pennsylvania,717,Other,N
,2024-01-26 00:19:19,2024-01-25 10:50:00,Larkspur,California,415,Medical  & prescriptions,N
6034635930,2024-01-26 00:20:15,2024-01-25 18:53:00,Manchester,New Hampshire,603,Dropped call or no message,N
2035280632,2024-01-26 00:20:53,2024-01-26 00:00:00,,Connecticut,203,"Calls pretending to be government, businesses, or family and friends",N
,2024-01-26 00:22:27,2024-01-25 12:16:00,Larkspur,California,415,Dropped call or no message,N
2175140556,2024-01-26 00:22:33,2024-01-25 16:48:00,Burbank,Illinois,708,Other,N
2062010562,2024-01-26 00:03:16,2024-01-25 20:52:00,,Washington,206,Dropped call or no message,N
8178904326,2024-01-26 00:03:46,2024-01-25 10:32:00,,Texas,254,No Subject Provided,N
,2024-01-26 00:00:15,2024-01-25 12:38:00,Brentwood,Tennessee,316,Other,N
2063857616,2024-01-26 00:23:42,2024-01-25 17:51:00,,Washington,360,No Subject Provided,Y
5595974203,2024-01-26 00:24:04,2024-01-25 13:00:00,,California,559,"Energy, solar,  & utilities",N
4708139286,2024-01-26 00:28:36,2024-01-25 23:25:00,,Georgia,470,Other,Y
5098528083,2024-01-26 00:33:58,2024-01-25 16:24:00,,Michigan,734,Other,Y
