Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
2192166138,2024-01-18 00:01:26,2024-01-17 23:50:00,,North Carolina,704,Other,N
7712031173,2024-01-18 00:02:14,2024-01-16 12:06:00,Riverdale,Mississippi,601,"Reducing your debt (credit cards, mortgage, student loans)",Y
5038933784,2024-01-18 00:08:56,2024-01-17 09:36:00,Shady Cove,Oregon,541,Other,Y
0000000000,2024-01-18 00:10:34,2024-01-03 10:20:00,Riverdale,Mississippi,601,"Reducing your debt (credit cards, mortgage, student loans)",Y
9515837844,2024-01-18 00:14:05,2024-01-17 16:30:00,Redondo Beach,California,310,Dropped call or no message,N
7602791063,2024-01-18 00:15:30,2024-01-17 13:22:00,Redondo Beach,California,310,Dropped call or no message,N
7622679395,2024-01-18 00:17:20,2024-01-17 11:48:00,Phoenix,Arizona,602,Work from home  & other ways to make money,Y
6098009110,2024-01-18 00:18:08,2024-01-17 11:48:00,Phoenix,Arizona,602,Work from home  & other ways to make money,Y
,2024-01-18 00:20:04,2024-01-16 12:00:00,Farmington Hills,Michigan,248,Other,N
6673636426,2024-01-18 00:21:22,2024-01-17 14:53:00,Bel Air,Maryland,443,Dropped call or no message,Y
4232190583,2024-01-18 00:21:59,2024-01-17 14:57:00,Bel Air,Maryland,443,Dropped call or no message,Y
8325538161,2024-01-18 00:22:32,2024-01-17 11:39:00,Burbank,California,323,Other,Y
4104032059,2024-01-18 00:22:43,2024-01-16 16:28:00,Bel Air,Maryland,410,Dropped call or no message,Y
4423961350,2024-01-18 00:23:19,2024-01-16 16:42:00,Bel Air,Maryland,410,Dropped call or no message,Y
4432629747,2024-01-18 00:23:58,2024-01-17 09:31:00,Bel Air,Maryland,410,Dropped call or no message,Y
4106952480,2024-01-18 00:24:37,2024-01-17 16:19:00,Bel Air,Maryland,410,Dropped call or no message,Y
8664081334,2024-01-18 00:27:35,2024-01-16 12:54:00,OCEAN VIEW,New Jersey,609,"Calls pretending to be government, businesses, or family and friends",N
4052611971,2024-01-18 00:57:31,2024-01-17 16:19:00,Chickasha,Oklahoma,405,Dropped call or no message,N
9724996423,2024-01-18 00:58:39,2024-01-17 16:15:00,,Texas,817,No Subject Provided,Y
7372701023,2024-01-18 01:00:18,2024-01-17 20:56:00,,Texas,817,No Subject Provided,Y
6468521568,2024-01-18 01:05:03,2024-01-17 19:10:00,,California,760,No Subject Provided,N
,2024-01-18 01:04:49,2024-01-16 10:00:00,North Hollywood,California,818,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2024-01-18 01:08:09,2024-01-17 08:12:00,New York,New York,347,"Calls pretending to be government, businesses, or family and friends",Y
8439695677,2024-01-18 01:25:40,2024-01-17 00:00:00,Charlotte,North Carolina,704,Dropped call or no message,Y
2087768104,2024-01-18 01:26:22,2024-01-16 15:03:00,,Ohio,216,No Subject Provided,N
8663959769,2024-01-18 01:26:01,2024-01-17 00:00:00,Charlotte,North Carolina,704,Computer  & technical support,Y
7477585498,2024-01-18 01:27:51,2024-01-17 17:23:00,Montebello,California,323,Dropped call or no message,Y
8071177905,2024-01-18 01:28:29,2024-01-18 11:51:00,,North Carolina,984,Other,Y
