Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8886490678,2024-04-01 00:06:23,2024-03-31 12:00:00,Sandyville,West Virginia,304,"Calls pretending to be government, businesses, or family and friends",Y
9092567604,2024-04-01 00:10:19,2024-03-31 19:28:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:14:04,2024-03-31 19:29:00,Big Bear Lake,California,909,Dropped call or no message,N
2093153980,2024-04-01 00:14:34,2024-03-30 16:39:00,STOCKTON,California,209,Dropped call or no message,Y
9092567604,2024-04-01 00:14:53,2024-03-31 19:30:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:15:31,2024-03-31 19:32:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:16:15,2024-03-31 19:33:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:16:59,2024-03-31 19:34:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:17:56,2024-03-31 19:35:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:18:40,2024-03-31 19:36:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:19:21,2024-03-31 19:37:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:19:58,2024-03-31 19:38:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:24:36,2024-03-31 19:39:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:25:14,2024-03-31 19:40:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:25:54,2024-03-31 19:41:00,Big Bear Lake,California,909,Dropped call or no message,N
,2024-04-01 00:27:56,2024-03-28 00:00:00,Newark,Ohio,740,Medical  & prescriptions,Y
9515544540,2024-04-01 00:31:11,2024-03-31 21:25:00,,California,626,Other,N
9092567604,2024-04-01 00:32:40,2024-03-31 19:42:00,Big Bear Lake,California,909,Dropped call or no message,N
9092567604,2024-04-01 00:33:17,2024-03-31 19:43:00,Big Bear Lake,California,909,Dropped call or no message,N
