Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8772002515,2024-12-12 00:05:46,2024-12-11 15:27:00,Harrison,Arkansas,870,"Reducing your debt (credit cards, mortgage, student loans)",Y
4083852679,2024-12-12 00:06:46,2024-12-11 11:56:00,,California,408,Warranties  & protection plans,Y
2039563673,2024-12-12 00:09:16,2024-12-09 08:13:00,Los Angeles,California,561,"Calls pretending to be government, businesses, or family and friends",Y
7125241287,2024-12-12 00:10:04,2024-12-11 07:53:00,San Leandro,California,510,"Reducing your debt (credit cards, mortgage, student loans)",Y
2164949070,2024-12-12 00:11:00,2024-12-11 08:59:00,San Leandro,California,510,"Reducing your debt (credit cards, mortgage, student loans)",Y
5095147398,2024-12-12 00:11:36,2024-12-11 12:00:00,Baton Rouge,Louisiana,509,"Lotteries, prizes  & sweepstakes",N
5108769856,2024-12-12 00:16:57,2024-12-11 09:13:00,San Leandro,California,510,Dropped call or no message,Y
7268882615,2024-12-12 00:20:07,2024-12-04 00:40:00,San Antonio,Texas,726,"Calls pretending to be government, businesses, or family and friends",Y
2164748313,2024-12-12 00:20:37,2024-12-11 12:02:00,San Leandro,California,510,"Reducing your debt (credit cards, mortgage, student loans)",Y
8004474982,2024-12-12 00:24:41,2024-12-10 06:05:00,Sammamish,Washington,425,Other,Y
4583124883,2024-12-12 00:28:06,2024-12-11 18:19:00,Louisville,Kentucky,502,Dropped call or no message,Y
6232599673,2024-12-12 00:28:17,2024-12-11 14:46:00,Phoenix,Arizona,623,Dropped call or no message,Y
9452569911,2024-12-12 00:29:44,2024-12-11 13:16:00,Phoenix,Arizona,623,Dropped call or no message,Y
6128663442,2024-12-12 00:31:09,2024-12-11 08:25:00,Phoenix,Arizona,623,Dropped call or no message,Y
9282754518,2024-12-12 00:32:22,2024-12-11 08:10:00,Phoenix,Arizona,623,Dropped call or no message,Y
2402081200,2024-12-12 00:39:05,2024-12-11 23:13:00,Los Angles,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
3184088552,2024-12-12 00:41:10,2024-12-11 18:28:00,Dalton,Georgia,706,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2024-12-12 00:45:22,2024-10-03 12:00:00,Joliet,Illinois,815,Other,Y
8004472481,2024-12-12 00:48:35,2024-12-04 03:42:00,,,800,Dropped call or no message,Y
2015861786,2024-12-12 00:53:01,2024-12-11 16:32:00,Salisbury,North Carolina,704,Other,N
7435293680,2024-12-12 00:53:43,2024-12-11 10:39:00,Salisbury,North Carolina,704,Other,N
911409099301,2024-12-12 00:57:22,2024-12-12 11:00:00,,Georgia,912,Other,Y
8006424272,2024-12-12 01:00:36,2024-12-11 19:20:00,LINCOLN PARK,New Jersey,973,"Energy, solar,  & utilities",N
3087733801,2024-12-12 01:00:54,2024-12-07 22:10:00,Kearney,Nebraska,308,Other,N
8606636702,2024-12-12 01:01:06,2024-12-11 18:22:00,Middletown,Connecticut,860,Other,N
,2024-12-12 01:03:17,2024-10-30 12:00:00,Janesville,Wisconsin,608,Work from home  & other ways to make money,N
4583169501,2024-12-12 01:03:34,2024-12-11 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
4642373550,2024-12-12 01:06:34,2024-12-10 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
8778675139,2024-12-12 01:07:28,2024-12-10 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
4058476175,2024-12-12 01:08:09,2024-12-11 19:04:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4052650198,2024-12-12 01:09:28,2024-12-11 15:51:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
8664188741,2024-12-12 01:09:40,2024-12-03 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
4052920137,2024-12-12 01:10:03,2024-12-11 15:34:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
6692026283,2024-12-12 00:04:48,2024-12-10 10:33:00,,California,408,"Lotteries, prizes  & sweepstakes",Y
2135791217,2024-12-12 00:01:44,2024-12-11 12:44:00,,California,408,Warranties  & protection plans,Y
8772001765,2024-12-12 00:00:37,2024-11-26 14:46:00,Downers Grove,Illinois,773,"Reducing your debt (credit cards, mortgage, student loans)",Y
4053481013,2024-12-12 01:10:42,2024-12-11 12:11:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
9404355267,2024-12-12 01:11:00,2024-12-12 12:00:00,,Texas,940,Other,Y
4052866846,2024-12-12 01:11:23,2024-12-11 13:06:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
7312245234,2024-12-12 01:11:34,2024-12-11 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
5413518841,2024-12-12 01:11:56,2024-12-06 10:11:00,,Oregon,541,Other,N
4583169501,2024-12-12 01:12:46,2024-12-11 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
5723566632,2024-12-12 01:12:51,2024-12-11 12:27:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
5418086573,2024-12-12 01:12:54,2024-12-06 12:01:00,,Oregon,541,Other,N
4055100038,2024-12-12 01:14:03,2024-12-11 12:33:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
5418308047,2024-12-12 01:14:13,2024-12-06 13:55:00,,Oregon,541,Other,N
8573651880,2024-12-12 01:14:23,2024-12-06 14:40:00,,Wisconsin,262,Other,N
4642373550,2024-12-12 01:14:24,2024-12-10 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
9183282551,2024-12-12 01:14:43,2024-12-11 11:36:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
5416664165,2024-12-12 01:15:28,2024-12-06 18:55:00,,Oregon,541,Other,N
4057167623,2024-12-12 01:15:34,2024-12-11 11:33:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
9545392988,2024-12-12 01:15:34,2024-12-11 00:00:00,,Florida,954,Vacation  & timeshares,N
5053477798,2024-12-12 01:15:51,2024-12-09 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
5417353487,2024-12-12 01:16:15,2024-12-07 14:33:00,,Oregon,541,Other,N
4055549186,2024-12-12 01:16:22,2024-12-11 10:35:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
2393738297,2024-12-12 01:16:59,2024-12-09 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
5412239354,2024-12-12 01:17:47,2024-12-07 19:52:00,,Oregon,541,Other,N
5723566632,2024-12-12 01:17:55,2024-12-11 09:37:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
8702920701,2024-12-12 01:18:02,2024-12-06 00:00:00,,Alabama,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
4053834428,2024-12-12 01:18:46,2024-12-10 18:10:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
