Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
7026189088,2024-02-08 00:01:05,2024-02-01 17:43:00,Henderson,Nevada,702,Other,N
3854769046,2024-02-08 00:01:16,2023-07-20 01:29:00,,Utah,385,"Reducing your debt (credit cards, mortgage, student loans)",N
8057580390,2024-02-08 00:02:20,2024-02-07 08:56:00,PASO ROBLES,California,805,Dropped call or no message,Y
6502497234,2024-02-08 00:03:24,2024-02-07 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8056284738,2024-02-08 00:04:08,2024-02-06 16:31:00,PASO ROBLES,California,805,Dropped call or no message,Y
6502497234,2024-02-08 00:04:42,2024-02-07 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
3416670616,2024-02-08 00:07:14,2024-02-07 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
5612069391,2024-02-08 00:07:18,2024-02-08 13:17:00,,Florida,754,"Energy, solar,  & utilities",N
8666129839,2024-02-08 00:07:28,2024-02-07 07:47:00,Sylmar,California,866,"Reducing your debt (credit cards, mortgage, student loans)",Y
9287664042,2024-02-08 00:07:45,2024-02-07 16:17:00,Tucson,Arizona,520,Dropped call or no message,N
6519778988,2024-02-08 00:08:02,2024-02-07 15:24:00,Council Bluffs,Iowa,712,Other,
5205780104,2024-02-08 00:08:34,2024-02-07 09:08:00,Tucson,Arizona,520,Dropped call or no message,N
9313691809,2024-02-08 00:08:58,2024-02-08 00:01:00,30039,Georgia,404,Other,N
6026692495,2024-02-08 00:09:14,2024-02-06 20:16:00,Tucson,Arizona,520,Dropped call or no message,N
8445232765,2024-02-08 00:09:19,2024-02-07 00:00:00,Ogden,Utah,385,"Reducing your debt (credit cards, mortgage, student loans)",Y
5203416502,2024-02-08 00:09:51,2024-02-06 16:15:00,Tucson,Arizona,520,Dropped call or no message,N
5828887206,2024-02-08 00:10:15,2022-06-08 04:10:00,,Utah,385,"Reducing your debt (credit cards, mortgage, student loans)",N
5207203608,2024-02-08 00:10:30,2024-02-06 10:21:00,Tucson,Arizona,520,Dropped call or no message,N
7128407006,2024-02-08 00:10:53,2024-02-07 16:30:00,Council Bluffs,Iowa,402,Other,
6026692491,2024-02-08 00:11:10,2024-02-05 20:07:00,Tucson,Arizona,520,Dropped call or no message,N
5206401156,2024-02-08 00:12:04,2024-02-05 14:49:00,Tucson,Arizona,520,Dropped call or no message,N
5204317514,2024-02-08 00:12:42,2024-02-05 11:58:00,Tucson,Arizona,520,Dropped call or no message,N
7712096475,2024-02-08 00:14:50,2024-02-07 00:00:00,Aurora,Illinois,630,"Calls pretending to be government, businesses, or family and friends",Y
3204580087,2024-02-08 00:20:19,2024-02-07 13:45:00,Sherman Oaks,California,818,Other,N
2162734456,2024-02-08 00:21:20,2024-02-07 12:46:00,,Ohio,216,No Subject Provided,Y
