Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
5623192600,2024-07-09 00:04:57,2024-07-08 17:13:00,Prescott,Arizona,949,"Energy, solar,  & utilities",Y
7272058158,2024-07-09 00:06:42,2024-07-08 09:27:00,New Port Richy,Florida,727,Other,N
9512930761,2024-07-09 00:08:03,2024-07-08 10:37:00,Prescott,California,949,Home improvement  & cleaning,Y
8882507027,2024-07-09 00:09:25,2024-07-09 16:00:00,gerry,New York,716,Other,Y
9497826426,2024-07-09 00:10:23,2024-07-06 11:57:00,Prescott,California,949,"Energy, solar,  & utilities",Y
9498181124,2024-07-09 00:12:31,2024-07-06 11:33:00,Prescott,California,949,Home improvement  & cleaning,
5629555946,2024-07-09 00:13:01,2024-07-08 11:31:00,,California,323,Other,Y
9498181151,2024-07-09 00:13:43,2024-07-06 10:32:00,Prescott,California,949,"Energy, solar,  & utilities",
9494277540,2024-07-09 00:14:38,2024-07-08 12:33:00,,California,323,Other,Y
6783296584,2024-07-09 00:14:53,2024-03-24 08:55:00,,North Carolina,743,No Subject Provided,Y
9497826459,2024-07-09 00:15:34,2024-07-05 10:47:00,Prescott,California,949,Home improvement  & cleaning,
9803373339,2024-07-09 00:16:32,2024-03-24 09:03:00,,North Carolina,743,No Subject Provided,Y
6615205662,2024-07-09 00:16:39,2024-07-08 13:07:00,,California,323,Other,Y
9403126150,2024-07-09 00:17:45,2024-07-08 12:00:00,Dublin,Ohio,310,"Calls pretending to be government, businesses, or family and friends",N
9499891680,2024-07-09 00:17:45,2024-07-04 10:31:00,Prescott,California,949,Home improvement  & cleaning,
8018810526,2024-07-09 00:18:49,2024-07-08 16:20:00,Park City,Utah,801,"Reducing your debt (credit cards, mortgage, student loans)",
2694444680,2024-07-09 00:24:42,2024-07-08 10:46:00,Ishpeming,Michigan,906,Dropped call or no message,Y
8773633716,2024-07-09 00:25:35,2024-07-08 12:53:00,Ishpeming,Michigan,906,Dropped call or no message,Y
8775912978,2024-07-09 00:26:31,2024-07-08 15:44:00,Ishpeming,Michigan,906,Dropped call or no message,Y
2699000190,2024-07-09 00:27:33,2024-07-08 16:55:00,Ishpeming,Michigan,906,Dropped call or no message,Y
3139000410,2024-07-09 00:28:24,2024-07-08 18:09:00,Ishpeming,Michigan,906,Dropped call or no message,Y
8885809860,2024-07-09 00:29:11,2024-07-08 19:38:00,Ishpeming,Michigan,906,Dropped call or no message,Y
8187512631,2024-07-09 00:29:18,2024-07-08 09:49:00,,California,310,Dropped call or no message,Y
6264959292,2024-07-09 00:30:33,2024-07-08 16:38:00,,California,310,Dropped call or no message,Y
7758900021,2024-07-09 00:42:41,2024-07-08 20:03:00,Las Vegas,Nevada,775,Dropped call or no message,N
8056377243,2024-07-09 00:43:35,2024-07-08 12:00:00,,New York,332,"Reducing your debt (credit cards, mortgage, student loans)",N
,2024-07-09 00:45:54,2024-07-08 20:44:00,Coppell,Texas,972,Charities,Y
,2024-07-09 00:51:08,2024-07-09 23:24:00,Bowie,Maryland,240,Other,N
2833331356,2024-07-09 00:52:44,2024-07-08 11:14:00,Meadview,Arizona,513,Work from home  & other ways to make money,N
2097035597,2024-07-09 00:59:25,2024-07-08 09:00:00,,California,408,Warranties  & protection plans,Y
6305361228,2024-07-09 01:02:00,2024-07-08 18:20:00,,Illinois,630,No Subject Provided,
7739747230,2024-07-09 01:03:28,2024-07-08 19:55:00,,Illinois,630,No Subject Provided,
,2024-07-09 01:07:57,2024-07-08 12:00:00,La Canada Flintridge,California,703,"Calls pretending to be government, businesses, or family and friends",N
9095436039,2024-07-09 00:04:46,2024-07-08 19:00:00,,California,323,Other,Y
6262714505,2024-07-09 00:03:58,2024-07-08 19:00:00,,California,323,Other,N
8762256603,2024-07-09 00:00:55,2024-07-08 00:00:00,Sacramento,California,916,Dropped call or no message,Y
4088869890,2024-07-09 01:09:52,2024-07-08 09:05:00,Reno,Nevada,408,Medical  & prescriptions,N
,2024-07-09 01:10:47,2024-07-08 06:00:00,,California,310,"Calls pretending to be government, businesses, or family and friends",Y
2068449893,2024-07-09 01:13:17,2024-07-08 22:11:00,SEATTLE,Washington,206,Other,
2068445159,2024-07-09 01:15:23,2024-07-05 22:14:00,SEATTLE,Washington,206,Other,
4232957332,2024-07-09 01:17:28,2024-07-03 22:15:00,SEATTLE,Washington,206,Other,
9713805104,2024-07-09 01:18:38,2024-07-03 13:00:00,SEATTLE,Washington,206,Other,
2063971059,2024-07-09 01:20:33,2024-07-02 10:07:00,SEATTLE,Washington,206,Other,
,2024-07-09 01:24:54,2024-07-08 12:00:00,Philadelphia,Pennsylvania,267,Other,N
4434559050,2024-07-09 01:25:16,2024-07-08 17:08:00,,Maryland,301,Vacation  & timeshares,Y
3854097668,2024-07-09 01:28:14,2024-07-08 18:04:00,Stockton,California,925,Other,Y
447555462210,2024-07-09 01:30:21,2024-07-01 10:51:00,Stockton,California,925,Other,Y
