Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8323288258,2024-01-03 00:18:15,2024-01-01 17:16:00,houston,Texas,281,Other,Y
9283640559,2024-01-03 00:19:49,2024-01-02 16:35:00,Lake Havasu City,Arizona,928,Dropped call or no message,Y
4693900770,2024-01-03 00:20:37,2024-01-01 10:34:00,houston,Texas,281,Other,Y
4693900604,2024-01-03 00:22:09,2024-01-01 09:19:00,houston,Texas,281,Other,Y
4693900604,2024-01-03 00:23:24,2024-01-01 09:19:00,houston,Texas,281,Other,Y
6828420918,2024-01-03 00:24:54,2024-01-01 08:57:00,houston,Texas,281,Other,Y
7603894050,2024-01-03 00:25:25,2024-01-02 00:00:00,,California,415,"Calls pretending to be government, businesses, or family and friends",N
2146196671,2024-01-03 00:26:19,2024-01-01 08:21:00,houston,Texas,281,Other,Y
2146195472,2024-01-03 00:27:44,2023-12-28 12:46:00,houston,Texas,281,Other,Y
4693900514,2024-01-03 00:29:15,2023-12-28 11:55:00,houston,Texas,281,Other,Y
7086010357,2024-01-03 00:29:53,2024-01-03 11:47:00,,California,707,Other,Y
9472149345,2024-01-03 00:30:27,2024-01-03 05:45:00,Negaunee,Michigan,906,Other,Y
7262370653,2024-01-03 00:31:41,2023-12-26 13:09:00,houston,Texas,281,Other,Y
3467034605,2024-01-03 00:33:13,2023-12-26 11:08:00,houston,Texas,281,Other,Y
5625126210,2024-01-03 00:35:40,2024-01-02 11:34:00,,California,310,Dropped call or no message,Y
4794808027,2024-01-03 00:43:22,2023-12-07 15:28:00,Norwood,Massachusetts,339,"Reducing your debt (credit cards, mortgage, student loans)",Y
5056347826,2024-01-03 00:44:59,2024-01-02 12:08:00,Springdale,Arkansas,479,Other,N
4236055472,2024-01-03 00:45:13,2024-01-02 11:13:00,,Florida,850,Other,N
4796313586,2024-01-03 00:47:24,2024-01-02 14:38:00,Springdale,Arkansas,479,Other,N
4794251950,2024-01-03 00:50:10,2024-01-02 10:05:00,Springdale,Arkansas,479,Other,
5628006716,2024-01-03 00:54:42,2024-01-02 12:10:00,,California,562,No Subject Provided,N
,2024-01-03 00:57:37,2024-01-02 13:15:00,encinitas,California,713,Other,Y
4695706760,2024-01-03 00:59:35,2024-01-02 11:42:00,Portland,Oregon,971,Other,N
9175909597,2024-01-03 01:09:33,2024-01-02 09:09:00,New York,New York,917,Dropped call or no message,Y
9176947675,2024-01-03 01:10:35,2024-01-02 08:08:00,New York,New York,917,Dropped call or no message,Y
3472842702,2024-01-03 01:17:00,2024-01-02 15:35:00,East Patchogue,New York,631,Warranties  & protection plans,Y
4794676668,2024-01-03 01:18:41,2024-01-02 17:57:00,Springdale,Arkansas,479,"Calls pretending to be government, businesses, or family and friends",N
8290840369,2024-01-03 01:22:48,2023-10-21 12:00:00,Jaynagar Majilpur,,,Work from home  & other ways to make money,N
6314123362,2024-01-03 01:24:56,2024-01-02 17:41:00,East Patchogue,New York,631,Other,Y
9349454997,2024-01-03 01:26:44,2024-01-02 17:50:00,East Patchogue,New York,631,"Energy, solar,  & utilities",Y
8558357152,2024-01-03 01:27:14,2024-01-02 18:11:00,Royal Palm Beach,Florida,904,"Reducing your debt (credit cards, mortgage, student loans)",Y
3092898879,2024-01-03 01:31:27,2024-01-02 10:00:00,"Bartonville, IL",Illinois,309,Other,Y
6146788613,2024-01-03 01:32:07,2024-01-02 10:09:00,Long Beach,California,310,"Calls pretending to be government, businesses, or family and friends",N
8323288258,2024-01-03 00:15:41,2024-01-01 17:18:00,houston,Texas,281,Other,Y
8323288258,2024-01-03 00:12:53,2024-01-02 10:25:00,houston,Texas,281,Other,Y
2146196675,2024-01-03 00:11:05,2024-01-02 13:53:00,houston,Texas,281,Other,Y
3318675910,2024-01-03 01:32:45,2024-01-02 12:20:00,"Bartonville, IL",Illinois,309,Other,Y
3125470769,2024-01-03 01:34:32,2024-01-02 15:33:00,"Bartonville, IL",Illinois,309,Other,Y
,2024-01-03 01:44:19,2023-12-31 02:00:00,,,877,Other,Y
8447103048,2024-01-03 01:49:02,2024-01-02 12:46:00,Henderson,Nevada,702,Other,Y
8447103059,2024-01-03 01:49:24,2024-01-02 12:34:00,Dugway,Utah,912,"Reducing your debt (credit cards, mortgage, student loans)",N
5054739492,2024-01-03 01:50:05,2024-01-02 12:33:00,Clovis,New Mexico,575,Other,Y
7819856752,2024-01-03 01:50:13,2024-01-02 13:34:00,Henderson,Nevada,702,Other,Y
2396314796,2024-01-03 01:52:40,2024-01-02 14:09:00,Henderson,Nevada,702,"Reducing your debt (credit cards, mortgage, student loans)",Y
2068751542,2024-01-03 01:53:15,2024-01-02 06:32:00,,Oregon,541,Other,N
8558357152,2024-01-03 01:54:31,2024-01-02 15:08:00,Henderson,Nevada,702,Other,Y
7322140982,2024-01-03 01:56:23,2023-12-29 13:14:00,Dugway,Georgia,912,"Reducing your debt (credit cards, mortgage, student loans)",N
2029534942,2024-01-03 02:03:14,2023-12-29 13:14:00,Dugway,Georgia,912,"Reducing your debt (credit cards, mortgage, student loans)",N
9072235627,2024-01-03 02:05:13,2024-01-03 11:29:00,,Alaska,907,Dropped call or no message,Y
7862345676,2024-01-03 02:08:06,2023-12-30 13:45:00,Dugway,Georgia,912,Other,N
8558785115,2024-01-03 02:13:13,2023-12-28 12:01:00,Dugway,Georgia,912,"Reducing your debt (credit cards, mortgage, student loans)",N
8336043841,2024-01-03 02:19:55,2023-12-27 15:37:00,Dugway,Georgia,912,"Reducing your debt (credit cards, mortgage, student loans)",N
8336300764,2024-01-03 02:23:53,2023-12-26 11:47:00,Dugway,Georgia,912,Other,N
8336043680,2024-01-03 02:27:32,2023-12-22 15:14:00,Dugway,Georgia,912,"Reducing your debt (credit cards, mortgage, student loans)",N
,2024-01-03 02:29:40,2023-12-30 12:00:00,Clearwater,Florida,419,"Reducing your debt (credit cards, mortgage, student loans)",N
9077600988,2024-01-03 02:48:30,2024-01-03 12:13:00,Aurangabad,Alaska,907,Dropped call or no message,Y
5106241916,2024-01-03 02:49:44,2024-01-02 07:57:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
6505861554,2024-01-03 02:50:33,2024-01-02 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
4082962332,2024-01-03 02:51:33,2024-01-02 21:03:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
4806805795,2024-01-03 02:51:55,2024-01-02 14:48:00,,Illinois,630,Other,Y
3392092195,2024-01-03 03:37:44,2023-12-28 11:31:00,,California,714,"Reducing your debt (credit cards, mortgage, student loans)",Y
2162319733,2024-01-03 03:57:12,2024-01-02 12:38:00,,Ohio,216,No Subject Provided,Y
8884070144,2024-01-03 04:23:09,2019-12-21 14:06:00,Malvern,Arkansas,501,Other,Y
3239603113,2024-01-03 04:38:00,2024-01-02 16:28:00,,California,310,Other,Y
2185169817,2024-01-03 04:38:04,2023-12-21 13:43:00,,Indiana,602,Other,N
9097305558,2024-01-03 04:39:37,2023-10-01 00:00:00,DIAMOND BAR,California,909,Computer  & technical support,Y
9302001615,2024-01-03 04:42:28,2023-12-20 00:00:00,,Indiana,602,Other,
7064160458,2024-01-03 04:44:07,2024-01-03 12:00:00,Post Falls,Idaho,208,"Calls pretending to be government, businesses, or family and friends",N
,2024-01-03 04:49:08,2023-12-06 15:51:00,Indianapolis,Indiana,619,Other,N
8562154296,2024-01-03 04:51:33,2024-01-02 18:48:00,Evesham,New Jersey,856,Other,
2603462110,2024-01-03 04:53:40,2023-12-26 10:52:00,Howe,Indiana,260,Dropped call or no message,
5137124903,2024-01-03 04:54:30,2023-12-06 00:00:00,Indianapolis,Indiana,619,Dropped call or no message,N
2604890842,2024-01-03 04:54:37,2023-12-26 14:03:00,Howe,Indiana,260,Dropped call or no message,
7063477347,2024-01-03 04:55:41,2023-12-27 17:01:00,Howe,Indiana,260,Dropped call or no message,
5082904508,2024-01-03 04:56:04,2024-01-02 00:00:00,Watertown,Massachusetts,617,Other,Y
4072901666,2024-01-03 04:56:21,2023-12-04 00:00:00,Indianapolis,Indiana,619,"Reducing your debt (credit cards, mortgage, student loans)",
4153662693,2024-01-03 04:57:40,2023-12-27 17:07:00,Howe,Indiana,260,Dropped call or no message,
4406068087,2024-01-03 04:58:53,2023-12-29 12:56:00,Howe,Indiana,260,Dropped call or no message,
9432038866,2024-01-03 04:59:47,2023-12-12 00:00:00,Indianapolis,Indiana,619,Other,Y
2192825961,2024-01-03 05:01:03,2023-12-29 16:29:00,Howe,Indiana,260,Dropped call or no message,
9493840229,2024-01-03 05:02:07,2023-12-29 18:20:00,Howe,Indiana,260,Dropped call or no message,
2603085082,2024-01-03 05:03:19,2024-01-02 14:20:00,Howe,Indiana,260,Dropped call or no message,
2192599021,2024-01-03 05:06:11,2023-12-30 10:23:00,Howe,Indiana,260,Dropped call or no message,
2192480374,2024-01-03 05:08:24,2023-12-30 12:51:00,Howe,Indiana,260,Dropped call or no message,
2192480408,2024-01-03 05:09:31,2023-12-30 14:57:00,Howe,Indiana,260,Dropped call or no message,
2192480277,2024-01-03 05:12:27,2023-12-30 18:15:00,Howe,Indiana,260,Dropped call or no message,
