Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
3502000285,2024-04-29 00:03:00,2024-04-20 12:03:00,Stockton,California,209,Other,Y
3502000285,2024-04-29 00:04:02,2024-04-25 11:29:00,Stockton,California,209,Other,Y
3502000285,2024-04-29 00:04:55,2024-04-25 13:19:00,Stockton,California,209,Other,Y
3502000285,2024-04-29 00:05:48,2024-04-26 16:49:00,Stockton,California,209,Other,Y
8885100165,2024-04-29 00:09:15,2024-04-28 16:14:00,Stockton,California,209,Other,Y
8885100165,2024-04-29 00:10:19,2024-04-28 16:54:00,Stockton,California,209,Other,Y
8882740114,2024-04-29 00:11:07,2024-04-28 18:27:00,Stockton,California,209,Other,Y
8882740114,2024-04-29 00:11:54,2024-04-28 19:01:00,Stockton,California,209,Other,Y
8882690965,2024-04-29 00:13:06,2024-04-28 19:58:00,Stockton,California,209,Other,Y
8882740114,2024-04-29 00:14:09,2024-04-28 20:34:00,Stockton,California,209,Other,Y
6573064625,2024-04-29 00:22:08,2024-04-23 12:09:00,Seal Beach,California,562,Other,Y
7144222756,2024-04-29 00:24:04,2024-04-23 16:35:00,Seal Beach,California,562,Other,Y
5164522808,2024-04-29 00:25:30,2024-04-28 15:54:00,Seal Beach,California,562,"Lotteries, prizes  & sweepstakes",Y
4806721126,2024-04-29 00:42:05,2024-04-28 14:48:00,Mililani,Hawaii,808,Dropped call or no message,Y
2293632407,2024-04-29 00:46:25,2024-04-24 14:51:00,,Georgia,912,Dropped call or no message,N
6613873069,2024-04-29 01:00:30,2024-04-28 10:19:00,Camarillo,California,805,Home improvement  & cleaning,N
8007668998,2024-04-29 01:19:09,2024-04-26 13:30:00,Los Angeles,California,323,"Calls pretending to be government, businesses, or family and friends",Y
8002896229,2024-04-29 01:24:57,2024-04-26 10:35:00,,Nevada,702,Other,Y
,2024-04-29 01:46:14,2024-04-29 01:33:00,,Maryland,443,Other,Y
4438314491,2024-04-29 01:51:01,2024-04-29 01:33:00,,Maryland,667,No Subject Provided,Y
9157512867,2024-04-29 02:06:56,2024-04-26 08:00:00,El Paso,Texas,915,"Reducing your debt (credit cards, mortgage, student loans)",Y
8009378997,2024-04-29 02:17:03,2024-04-28 12:00:00,Eagle Mountain,Utah,435,Other,N
