Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
5153166329,2024-05-09 00:00:48,2024-05-07 11:12:00,,Illinois,847,Dropped call or no message,Y
6814897841,2024-05-09 00:01:41,2024-05-08 16:32:00,"Nitro,",West Virginia,304,Dropped call or no message,N
6612585647,2024-05-09 00:02:37,2024-05-08 12:01:00,Beaumont,California,951,"Calls pretending to be government, businesses, or family and friends",Y
2762653303,2024-05-09 00:03:43,2024-05-07 14:09:00,Irvine,California,559,"Reducing your debt (credit cards, mortgage, student loans)",Y
5622676152,2024-05-09 00:04:01,2024-05-08 11:01:00,Beaumont,California,951,"Calls pretending to be government, businesses, or family and friends",Y
8004914164,2024-05-09 00:04:46,2024-05-08 15:13:00,"Nitro,",West Virginia,304,Dropped call or no message,N
9093243232,2024-05-09 00:05:24,2024-05-08 11:01:00,Beaumont,California,951,"Calls pretending to be government, businesses, or family and friends",Y
3049969704,2024-05-09 00:06:23,2024-05-08 14:38:00,"Nitro,",West Virginia,304,Dropped call or no message,N
8473839145,2024-05-09 00:08:54,2024-05-07 12:24:00,,Illinois,847,Dropped call or no message,Y
3193790080,2024-05-09 00:09:37,2024-05-08 14:22:00,Bloomfield,New Jersey,973,"Reducing your debt (credit cards, mortgage, student loans)",Y
3046223190,2024-05-09 00:09:59,2024-05-08 13:40:00,"Nitro,",West Virginia,304,Dropped call or no message,N
4752039357,2024-05-09 00:11:51,2024-05-08 16:35:00,,,570,Medical  & prescriptions,Y
7014956125,2024-05-09 00:11:54,2024-05-08 20:53:00,Bismarck,North Dakota,701,Other,Y
2079019867,2024-05-09 00:12:08,2024-05-08 12:44:00,"Nitro,",West Virginia,304,Dropped call or no message,N
6813177249,2024-05-09 00:13:48,2024-05-08 12:30:00,"Nitro,",West Virginia,304,Dropped call or no message,N
2029708672,2024-05-09 00:14:46,2024-05-07 12:42:00,,Illinois,847,Dropped call or no message,Y
9292501680,2024-05-09 00:15:20,2024-05-08 14:17:00,,Wisconsin,920,Other,N
7327240216,2024-05-09 00:18:08,2024-05-09 15:30:00,,New Jersey,732,"Calls pretending to be government, businesses, or family and friends",Y
3024621834,2024-05-09 00:19:28,2024-05-08 18:49:00,,,570,Medical  & prescriptions,Y
6158626326,2024-05-09 00:19:39,2024-05-08 23:05:00,Tunica,Mississippi,662,"Calls pretending to be government, businesses, or family and friends",Y
2106739116,2024-05-09 00:19:52,2024-05-08 13:20:00,,Texas,210,Dropped call or no message,Y
2068754922,2024-05-09 00:21:39,2024-05-08 18:21:00,,,570,Medical  & prescriptions,Y
4752039357,2024-05-09 00:23:03,2024-05-08 16:35:00,,Pennsylvania,570,No Subject Provided,Y
6157939891,2024-05-09 00:24:00,2024-05-08 18:00:00,Lavergne,Tennessee,615,Other,N
2068754922,2024-05-09 00:24:13,2024-05-08 18:21:00,,Pennsylvania,570,No Subject Provided,Y
6814897862,2024-05-09 00:24:18,2024-05-08 12:21:00,"Nitro,",West Virginia,304,Dropped call or no message,N
8473839113,2024-05-09 00:24:44,2024-05-07 12:47:00,,Illinois,847,Dropped call or no message,Y
3024621834,2024-05-09 00:25:27,2024-05-08 18:49:00,,Pennsylvania,570,No Subject Provided,Y
3049907986,2024-05-09 00:27:27,2024-05-08 12:03:00,"Nitro,",West Virginia,304,Dropped call or no message,N
6817160170,2024-05-09 00:28:56,2024-05-08 11:15:00,"Nitro,",West Virginia,304,Dropped call or no message,N
5053881725,2024-05-09 00:29:54,2024-05-06 14:33:00,,California,858,No Subject Provided,
7073291795,2024-05-09 00:31:32,2024-05-08 09:30:00,Burlingame,California,415,"Calls pretending to be government, businesses, or family and friends",Y
8585210546,2024-05-09 00:32:07,2024-05-06 08:50:00,,California,858,No Subject Provided,
3042676065,2024-05-09 00:32:34,2024-05-08 10:08:00,"Nitro,",West Virginia,304,Dropped call or no message,N
8588328712,2024-05-09 00:33:20,2024-05-08 11:03:00,,California,858,No Subject Provided,
3045064345,2024-05-09 00:36:00,2024-05-08 09:20:00,"Nitro,",West Virginia,304,Dropped call or no message,N
3054348381,2024-05-09 00:37:16,2024-05-07 10:01:00,Cape coral,Florida,954,Other,Y
6814897513,2024-05-09 00:37:54,2024-05-07 18:07:00,"Nitro,",West Virginia,304,Dropped call or no message,N
5853579184,2024-05-09 00:38:20,2024-05-08 10:01:00,Hixson,Tennessee,585,"Calls pretending to be government, businesses, or family and friends",Y
5855481043,2024-05-09 00:39:10,2024-05-08 14:36:00,Hixson,New York,585,"Calls pretending to be government, businesses, or family and friends",Y
8542142160,2024-05-09 00:39:54,2024-05-07 17:46:00,"Nitro,",West Virginia,304,Dropped call or no message,N
5853808197,2024-05-09 00:40:11,2024-05-08 15:38:00,Hixson,New York,585,"Calls pretending to be government, businesses, or family and friends",Y
5208860499,2024-05-09 00:40:23,2024-05-07 08:14:00,Tucson,Arizona,520,Dropped call or no message,Y
5856280310,2024-05-09 00:41:03,2024-05-08 16:57:00,Hixson,New York,585,"Calls pretending to be government, businesses, or family and friends",Y
1928610356,2024-05-09 00:41:41,2024-05-07 08:28:00,Tucson,Arizona,520,Dropped call or no message,Y
6814897662,2024-05-09 00:41:55,2024-05-07 17:30:00,"Nitro,",West Virginia,304,Dropped call or no message,N
5204984857,2024-05-09 00:42:57,2024-05-07 09:10:00,Tucson,Arizona,520,Dropped call or no message,Y
2766664700,2024-05-09 00:43:20,2024-05-08 07:58:00,Aroungton,Virginia,571,Other,Y
5206521745,2024-05-09 00:44:02,2024-05-07 09:53:00,Tucson,Arizona,520,Dropped call or no message,Y
9811024758,2024-05-09 00:44:06,2024-05-09 10:00:00,Bangalore,Indiana,972,Other,Y
3047296115,2024-05-09 00:44:09,2024-05-07 16:38:00,"Nitro,",West Virginia,304,Dropped call or no message,N
5203930975,2024-05-09 00:45:33,2024-05-07 11:25:00,Tucson,Arizona,520,Dropped call or no message,Y
3045849746,2024-05-09 00:46:05,2024-05-07 16:13:00,"Nitro,",West Virginia,304,Dropped call or no message,N
5202938964,2024-05-09 00:46:49,2024-05-07 11:49:00,Tucson,Arizona,520,Dropped call or no message,Y
,2024-05-09 00:47:27,2024-05-08 18:33:00,Charlotte,North Carolina,704,Dropped call or no message,N
5203266499,2024-05-09 00:47:47,2024-05-07 12:12:00,Tucson,Arizona,520,Dropped call or no message,Y
5209016979,2024-05-09 00:49:08,2024-05-07 13:15:00,Tucson,Arizona,520,Dropped call or no message,Y
2023747371,2024-05-09 00:49:18,2024-05-07 15:48:00,"Nitro,",West Virginia,304,Dropped call or no message,N
6232072506,2024-05-09 00:49:53,2024-05-07 14:07:00,Tucson,Arizona,520,Dropped call or no message,Y
2137862070,2024-05-09 00:50:12,2024-05-08 10:56:00,San Dimas,California,562,Other,Y
623980369,2024-05-09 00:51:07,2024-05-07 14:54:00,Tucson,Arizona,520,Dropped call or no message,Y
5625410775,2024-05-09 00:51:14,2024-05-08 11:24:00,San Dimas,California,562,Other,Y
3043668124,2024-05-09 00:51:38,2024-05-07 03:23:00,"Nitro,",West Virginia,304,Dropped call or no message,N
3192618206,2024-05-09 00:51:55,2024-05-08 09:45:00,,California,213,"Reducing your debt (credit cards, mortgage, student loans)",Y
6239803694,2024-05-09 00:52:05,2024-05-07 15:46:00,Tucson,Arizona,520,Dropped call or no message,Y
5625540155,2024-05-09 00:52:20,2024-05-08 15:33:00,San Dimas,California,562,Other,Y
3348591409,2024-05-09 00:53:15,2024-05-08 16:29:00,,California,213,"Reducing your debt (credit cards, mortgage, student loans)",Y
9286103576,2024-05-09 00:53:26,2024-05-07 09:56:00,Tucson,Arizona,520,Dropped call or no message,Y
3049906829,2024-05-09 00:53:28,2024-05-07 14:27:00,"Nitro,",West Virginia,304,Dropped call or no message,N
9844777630,2024-05-09 00:54:11,2024-05-09 10:18:00,Williamston,North Carolina,252,"Calls pretending to be government, businesses, or family and friends",Y
5209016979,2024-05-09 00:54:51,2024-05-07 22:02:00,Tucson,Arizona,520,Dropped call or no message,Y
6232072506,2024-05-09 00:56:07,2024-05-07 22:02:00,Tucson,Arizona,520,Dropped call or no message,Y
3046351781,2024-05-09 00:56:23,2024-05-06 19:46:00,"Nitro,",West Virginia,304,Dropped call or no message,N
6232072506,2024-05-09 00:57:07,2024-05-07 22:02:00,Tucson,Arizona,520,Dropped call or no message,Y
3044076286,2024-05-09 00:57:53,2024-05-06 18:14:00,"Nitro,",West Virginia,304,Dropped call or no message,N
9286103575,2024-05-09 00:58:20,2024-05-07 22:04:00,Tucson,Arizona,520,Dropped call or no message,Y
9286678104,2024-05-09 00:59:45,2024-05-08 08:29:00,Tucson,Arizona,520,Dropped call or no message,Y
,2024-05-09 01:00:08,2024-05-06 17:33:00,"Nitro,",West Virginia,304,Dropped call or no message,N
7712097191,2024-05-09 01:00:55,2024-05-08 16:35:00,Los Altos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
5206241439,2024-05-09 01:01:03,2024-05-08 09:09:00,Tucson,Arizona,520,Dropped call or no message,Y
5204575630,2024-05-09 01:02:13,2024-05-08 09:27:00,Tucson,Arizona,520,Dropped call or no message,Y
7712096324,2024-05-09 01:02:35,2024-05-08 10:31:00,Los Altos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
3047274158,2024-05-09 01:02:48,2024-05-06 17:25:00,"Nitro,",West Virginia,304,Dropped call or no message,N
6266031974,2024-05-09 01:03:26,2024-05-07 16:50:00,,California,310,Dropped call or no message,Y
6232670781,2024-05-09 01:03:33,2024-05-08 11:29:00,Tucson,Arizona,520,Dropped call or no message,Y
9419778061,2024-05-09 01:03:51,2024-05-08 14:59:00,Tulsa,Oklahoma,707,Other,N
