Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8055394711,2024-09-05 00:01:57,2024-09-04 18:25:00,Fullerton,California,714,Dropped call or no message,N
6236633751,2024-09-05 00:02:46,2024-09-04 20:57:00,Glendale,Arizona,623,Other,N
6174309693,2024-09-05 00:04:08,2024-09-04 16:55:00,Boston,Massachusetts,617,Dropped call or no message,N
7194300257,2024-09-05 00:06:52,2024-09-03 16:52:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
3073004682,2024-09-05 00:07:38,2024-09-04 23:57:00,,Indiana,765,"Calls pretending to be government, businesses, or family and friends",Y
7192805364,2024-09-05 00:07:49,2024-09-04 09:10:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
7192805386,2024-09-05 00:08:48,2024-09-04 11:22:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
4084511990,2024-09-05 00:08:53,2024-08-07 11:12:00,San Jose,California,408,Dropped call or no message,N
7192804410,2024-09-05 00:09:45,2024-09-04 14:31:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
4154412287,2024-09-05 00:10:06,2024-09-02 00:00:00,Burlington,Wisconsin,262,Medical  & prescriptions,Y
7194300271,2024-09-05 00:10:46,2024-09-04 15:52:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
7194300282,2024-09-05 00:11:48,2024-09-04 16:49:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
4255188332,2024-09-05 00:12:29,2024-09-04 12:00:00,Spring valley,New York,845,Other,N
7192804556,2024-09-05 00:12:44,2024-09-04 17:34:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
2015861786,2024-09-05 00:14:04,2024-09-04 20:27:00,Salisbury,North Carolina,704,Other,N
2015861786,2024-09-05 00:15:20,2024-09-04 17:18:00,Salisbury,North Carolina,704,Other,N
2015861786,2024-09-05 00:16:24,2024-09-04 14:15:00,Salisbury,North Carolina,704,Other,N
6104190018,2024-09-05 00:17:21,2024-08-16 19:38:00,,Pennsylvania,610,Dropped call or no message,Y
6103625558,2024-09-05 00:18:52,2024-08-19 20:15:00,,Pennsylvania,610,Dropped call or no message,Y
6109986935,2024-09-05 00:20:17,2024-08-21 17:56:00,,Pennsylvania,610,Dropped call or no message,Y
6108500622,2024-09-05 00:21:48,2024-08-28 15:18:00,,Pennsylvania,610,Dropped call or no message,Y
6104246576,2024-09-05 00:23:37,2024-08-29 15:34:00,,Pennsylvania,610,Dropped call or no message,Y
7869265027,2024-09-05 00:23:39,2024-07-18 12:00:00,Lauderhill,Florida,786,"Calls pretending to be government, businesses, or family and friends",Y
6104247047,2024-09-05 00:25:06,2024-08-29 15:35:00,,Pennsylvania,610,Dropped call or no message,Y
4144412287,2024-09-05 00:26:00,2024-09-02 00:00:00,Burlington,Wisconsin,262,Medical  & prescriptions,Y
6104246428,2024-09-05 00:26:52,2024-08-30 14:43:00,,Pennsylvania,610,Dropped call or no message,Y
2097899167,2024-09-05 00:28:22,2024-09-04 07:38:00,"patterson,",California,209,Other,Y
6104246428,2024-09-05 00:28:27,2024-08-31 18:32:00,,Pennsylvania,610,Dropped call or no message,Y
4054947301,2024-09-05 00:28:59,2024-09-04 11:07:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4159645033,2024-09-05 00:32:49,2024-09-04 20:54:00,,California,408,Other,Y
3128060422,2024-09-05 00:33:53,2024-09-04 21:00:00,"lyons,il",Illinois,708,Other,N
3236776702,2024-09-05 00:34:35,2024-09-04 14:48:00,,California,209,Dropped call or no message,Y
7087711838,2024-09-05 00:35:09,2024-09-04 22:00:00,"lyons,il",Illinois,708,Other,N
9704693231,2024-09-05 00:01:36,2024-09-04 12:00:00,,Colorado,970,Other,N
8774996920,2024-09-05 00:01:03,2024-09-04 12:00:00,Millbrae,California,650,"Calls pretending to be government, businesses, or family and friends",N
5104475152,2024-09-05 00:00:51,2024-08-09 09:59:00,San Jose,California,408,No Subject Provided,N
7608130515,2024-09-05 00:35:19,2024-09-04 14:35:00,,California,209,Dropped call or no message,Y
6613202006,2024-09-05 00:36:00,2024-09-04 13:32:00,,California,209,Dropped call or no message,Y
4708054179,2024-09-05 00:36:06,2024-09-04 13:01:00,San Carlos,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
8582250947,2024-09-05 00:36:49,2024-09-04 11:50:00,,California,209,Dropped call or no message,Y
4153588891,2024-09-05 00:37:13,2024-09-04 16:27:00,San Carlos,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
5153043448,2024-09-05 00:37:25,2024-08-13 14:00:00,Reeds Spring,Missouri,515,Other,Y
4083026723,2024-09-05 00:37:28,2024-09-04 08:41:00,,California,408,"Calls pretending to be government, businesses, or family and friends",N
2098504754,2024-09-05 00:37:33,2024-09-04 11:19:00,,California,209,Dropped call or no message,Y
5592209067,2024-09-05 00:38:16,2024-09-04 09:51:00,,California,209,Dropped call or no message,Y
2098504885,2024-09-05 00:38:58,2024-09-04 08:48:00,,California,209,Dropped call or no message,Y
5153043449,2024-09-05 00:39:03,2024-08-10 10:17:00,Reeds Spring,Iowa,515,Other,Y
3107181917,2024-09-05 00:39:08,2024-09-04 16:25:00,San Carlos,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
3307292929,2024-09-05 00:43:35,2024-09-04 10:47:00,,Ohio,330,Other,Y
2533212891,2024-09-05 00:45:28,2024-08-16 09:42:00,,Washington,360,No Subject Provided,Y
4083911767,2024-09-05 00:47:54,2024-09-04 20:28:00,,California,415,Dropped call or no message,Y
3236423785,2024-09-05 00:47:59,2024-09-04 18:37:00,Redondo Beach,California,310,Dropped call or no message,N
7013356906,2024-09-05 00:48:22,2024-09-04 19:07:00,Wayland,Massachusetts,617,"Calls pretending to be government, businesses, or family and friends",Y
2136351584,2024-09-05 00:48:43,2024-09-04 17:42:00,Redondo Beach,California,310,Dropped call or no message,N
2063947010,2024-09-05 00:49:01,2024-08-17 08:17:00,,Washington,360,No Subject Provided,Y
4083911767,2024-09-05 00:51:22,2024-09-04 17:03:00,,California,408,Dropped call or no message,Y
4254721806,2024-09-05 00:52:20,2024-08-27 00:00:00,,Washington,360,No Subject Provided,Y
4083911767,2024-09-05 00:53:04,2024-09-04 13:09:00,,California,408,Dropped call or no message,Y
4083911767,2024-09-05 00:56:31,2024-09-04 12:09:00,Santa Clara,California,408,Dropped call or no message,Y
2522738670,2024-09-05 00:58:48,2024-09-03 13:36:00,,Texas,817,Dropped call or no message,Y
2092457027,2024-09-05 01:07:20,2024-09-04 12:48:00,,California,909,Other,Y
9514978765,2024-09-05 01:07:31,2024-08-19 13:39:00,,California,562,No Subject Provided,N
8184630296,2024-09-05 01:07:42,2024-09-04 21:06:00,Las Vegas,Nevada,702,Other,N
9515643294,2024-09-05 01:13:38,2024-09-04 14:44:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
9093044439,2024-09-05 01:14:15,2024-09-04 12:16:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
6785687229,2024-09-05 01:15:20,2024-09-03 14:47:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
9093044797,2024-09-05 01:16:01,2024-09-03 09:55:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
7602108884,2024-09-05 01:16:44,2024-09-02 17:22:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
2132866622,2024-09-05 01:17:37,2024-09-02 17:20:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
9092562034,2024-09-05 01:18:26,2024-08-31 14:47:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
9092510621,2024-09-05 01:19:06,2024-08-31 12:29:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
9092677025,2024-09-05 01:19:47,2024-08-30 11:42:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
6789189351,2024-09-05 01:20:33,2024-08-29 15:07:00,Chino,California,909,"Calls pretending to be government, businesses, or family and friends",Y
5622155657,2024-09-05 01:28:48,2024-09-05 23:28:00,,Florida,904,Other,
2028001422,2024-09-05 01:29:40,2024-09-04 13:13:00,Reston,Virginia,703,Other,N
6232541178,2024-09-05 01:32:36,2024-09-04 11:48:00,Phoenix,Arizona,623,Dropped call or no message,Y
3106677534,2024-09-05 01:34:06,2024-09-04 09:54:00,Phoenix,Arizona,623,Dropped call or no message,Y
