Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8062147301,2024-09-12 00:06:25,2024-09-11 00:00:00,CHICAGO,Illinois,773,Work from home  & other ways to make money,N
2134593929,2024-09-12 00:07:03,2024-09-11 11:09:00,,California,323,No Subject Provided,Y
2134593929,2024-09-12 00:08:24,2024-09-11 11:09:00,,California,213,No Subject Provided,Y
8568177660,2024-09-12 00:08:47,2024-09-11 10:45:00,,New Jersey,856,Dropped call or no message,Y
3362842754,2024-09-12 00:09:12,2024-09-11 14:22:00,,North Carolina,336,No Subject Provided,Y
2073488940,2024-09-12 00:10:28,2024-09-12 19:13:00,Casco,Maine,207,Computer  & technical support,N
4697188747,2024-09-12 00:10:29,2024-09-11 15:30:00,,California,323,No Subject Provided,Y
4697188747,2024-09-12 00:11:40,2024-09-11 15:30:00,,California,213,No Subject Provided,Y
7047970419,2024-09-12 00:12:14,2024-09-11 14:38:00,,North Carolina,336,No Subject Provided,Y
,2024-09-12 00:12:51,2024-09-11 08:33:00,Dallas,Texas,214,"Calls pretending to be government, businesses, or family and friends",Y
8662177711,2024-09-12 00:15:56,2024-05-20 10:21:00,Omaha,California,760,"Calls pretending to be government, businesses, or family and friends",Y
3364635055,2024-09-12 00:16:24,2024-09-11 16:38:00,,North Carolina,336,No Subject Provided,Y
7143463274,2024-09-12 00:16:35,2024-09-11 15:46:00,Fullerton,California,714,Other,N
3235448808,2024-09-12 00:18:36,2024-09-11 17:46:00,Redondo Beach,California,310,Dropped call or no message,N
9513271305,2024-09-12 00:19:43,2024-09-11 10:22:00,Fullerton,California,714,Other,N
7472008643,2024-09-12 00:20:00,2024-09-11 16:37:00,Redondo Beach,California,310,Dropped call or no message,N
4022528208,2024-09-12 00:24:05,2024-09-11 16:24:00,,Arizona,623,"Reducing your debt (credit cards, mortgage, student loans)",N
2077084059,2024-09-12 00:30:42,2024-09-11 12:41:00,,New York,207,Other,
2079624052,2024-09-12 00:32:35,2024-09-11 13:38:00,,New York,207,Other,
2562238527,2024-09-12 00:34:35,2024-09-11 00:00:00,waterloo,Alabama,256,Medical  & prescriptions,N
2073064297,2024-09-12 00:34:46,2024-09-11 15:42:00,,New York,207,Other,
2079624052,2024-09-12 00:37:05,2024-09-11 15:06:00,,New York,207,Other,
2078433839,2024-09-12 00:39:03,2024-09-11 17:23:00,,New York,207,Other,
2078031568,2024-09-12 00:40:31,2024-09-11 19:08:00,,New York,207,Other,
9548521981,2024-09-12 00:42:27,2024-09-12 00:41:00,Orlando,Florida,954,Other,Y
6025764880,2024-09-12 00:50:13,2024-09-11 08:20:00,Phoenix,Arizona,623,Dropped call or no message,Y
7608130515,2024-09-12 00:50:17,2024-09-11 11:03:00,,California,209,Dropped call or no message,Y
8653268228,2024-09-12 00:51:45,2024-09-04 10:00:00,,Tennessee,865,No Subject Provided,N
7758673960,2024-09-12 00:51:08,2024-09-11 10:45:00,,California,209,Dropped call or no message,Y
2096823316,2024-09-12 00:51:43,2024-09-10 15:03:00,,California,209,Dropped call or no message,Y
2096823316,2024-09-12 00:52:22,2024-09-10 11:03:00,,California,209,Dropped call or no message,Y
,2024-09-12 00:54:37,2024-09-04 12:00:00,,Tennessee,865,No Subject Provided,N
8654357008,2024-09-12 00:58:01,2024-09-04 13:15:00,,Tennessee,865,No Subject Provided,N
3367515921,2024-09-12 00:05:31,2024-09-11 16:44:00,,North Carolina,336,No Subject Provided,Y
9083059253,2024-09-12 00:04:55,2024-09-11 23:54:00,E. Rochester,New York,585,Other,Y
6362389295,2024-09-12 00:01:33,2024-09-09 16:57:00,FALL RIVER,Massachusetts,508,Other,Y
