Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
4055049254,2024-04-15 00:13:19,2024-04-11 18:39:00,,Oklahoma,405,Dropped call or no message,Y
7473188435,2024-04-15 00:13:57,2024-04-14 15:24:00,,California,818,Dropped call or no message,Y
5803080385,2024-04-15 00:14:22,2024-04-11 14:11:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4052994076,2024-04-15 00:15:10,2024-04-11 10:18:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
5102731849,2024-04-15 00:15:20,2024-04-14 13:46:00,,California,818,Dropped call or no message,Y
4058766102,2024-04-15 00:16:14,2024-04-10 19:34:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
7638889943,2024-04-15 00:17:12,2024-04-10 16:53:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
9412931273,2024-04-15 00:18:08,2024-04-10 14:29:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4055049247,2024-04-15 00:18:55,2024-04-10 13:17:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4059145689,2024-04-15 00:19:47,2024-04-10 10:27:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4058766102,2024-04-15 00:20:40,2024-04-09 19:31:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4055910049,2024-04-15 00:21:30,2024-04-09 15:06:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
4055910049,2024-04-15 00:22:05,2024-04-09 16:06:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
5803080385,2024-04-15 00:22:57,2024-04-09 13:39:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
6145467654,2024-04-15 00:23:12,2024-04-14 00:00:00,Blacklick,Ohio,614,Other,N
8009423767,2024-04-15 00:30:10,2024-04-14 21:16:00,Las Vegas,California,805,Other,Y
9292089835,2024-04-15 00:42:56,2024-04-07 00:00:00,,Massachusetts,617,No Subject Provided,
8038862869,2024-04-15 00:44:31,2024-04-12 17:17:00,,California,310,"Calls pretending to be government, businesses, or family and friends",Y
00966595276804,2024-04-15 00:54:09,2024-03-31 16:06:00,Constantine,North Carolina,743,Work from home  & other ways to make money,Y
,2024-04-15 01:53:37,2020-04-12 09:30:00,,Connecticut,203,No Subject Provided,Y
7022917194,2024-04-15 02:19:19,2024-04-14 15:10:00,Las Vegas,Nevada,702,Dropped call or no message,N
7022917194,2024-04-15 02:22:20,2024-04-14 15:10:00,Las Vegas,Nevada,702,Dropped call or no message,N
9105012975,2024-04-15 03:39:23,2024-04-09 12:00:00,Hillsboro,Oregon,503,"Reducing your debt (credit cards, mortgage, student loans)",N
8336704097,2024-04-15 03:59:10,2024-04-12 10:00:00,NEW BALTIMORE,Michigan,586,Other,Y
,2024-04-15 04:38:11,2024-04-11 12:00:00,Bronx,New York,800,Other,N
8564928464,2024-04-15 05:18:53,2024-04-10 10:39:00,,Minnesota,763,Other,Y
7603540925,2024-04-15 05:19:30,2024-04-10 10:40:00,,Minnesota,763,Other,Y
,2024-04-15 05:50:32,2024-04-15 12:00:00,ENFIELD,Connecticut,203,Work from home  & other ways to make money,N
8638000915,2024-04-15 05:57:16,2024-04-13 14:15:00,,Indiana,317,Other,N
8666208857,2024-04-15 05:59:37,2024-04-13 12:12:00,Woonsocket,Rhode Island,866,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2024-04-15 06:17:07,2024-04-14 00:00:00,,Massachusetts,508,"Reducing your debt (credit cards, mortgage, student loans)",N
8477188608,2024-04-15 06:20:54,2024-04-12 11:26:00,Streamwood,Illinois,608,Other,Y
3013019098,2024-04-15 06:21:58,2024-04-12 12:00:00,Greater Landover,Maryland,240,Dropped call or no message,N
4052994075,2024-04-15 00:12:35,2024-04-12 08:17:00,,Oklahoma,405,Dropped call or no message,Y
4055449802,2024-04-15 00:11:51,2024-04-12 15:25:00,,Oklahoma,405,Dropped call or no message,Y
4059145613,2024-04-15 00:11:22,2024-04-12 16:40:00,,Oklahoma,405,Dropped call or no message,Y
7152605729,2024-04-15 07:00:02,2023-04-11 11:42:00,rochester,New York,585,Other,Y
5854893960,2024-04-15 07:00:57,2023-04-11 11:50:00,rochester,New York,585,Other,Y
5857131869,2024-04-15 07:02:06,2023-04-11 12:05:00,rochester,New York,585,Other,Y
