Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8452863675,2023-10-27 00:04:53,2023-10-26 18:25:00,,New York,917,Medical  & prescriptions,N
7712027765,2023-10-27 00:05:43,2023-10-26 20:16:00,Arlington,Texas,817,Other,Y
3162240357,2023-10-27 00:06:43,2023-10-25 13:58:00,Overland Park,Kansas,913,Dropped call or no message,N
7656356105,2023-10-27 00:07:25,2023-10-26 10:00:00,Anderson,Indiana,765,"Calls pretending to be government, businesses, or family and friends",Y
7144522406,2023-10-27 00:07:38,2023-10-26 00:00:00,Sa,California,714,Home improvement  & cleaning,N
4694814315,2023-10-27 00:07:57,2023-10-25 15:12:00,Arlington,Texas,817,No Subject Provided,Y
7045203448,2023-10-27 00:08:13,2023-10-24 16:03:00,,Alaska,907,No Subject Provided,
8152475334,2023-10-27 00:08:58,2023-10-26 15:30:00,BELVIDERE,Illinois,815,Other,Y
4807160827,2023-10-27 00:10:48,2023-10-23 17:43:00,,Arizona,480,No Subject Provided,N
2174089238,2023-10-27 00:09:48,2023-10-26 18:49:00,BELVIDERE,Illinois,815,Other,Y
4694814316,2023-10-27 00:10:04,2023-10-23 09:38:00,Arlington,Texas,817,No Subject Provided,Y
9593006423,2023-10-27 00:11:55,2023-10-24 12:02:00,,Alaska,907,No Subject Provided,
6143508312,2023-10-27 00:12:00,2023-10-26 11:07:00,,Ohio,614,Other,
3802521217,2023-10-27 00:12:35,2023-10-26 11:28:00,,Ohio,614,Other,
2348670832,2023-10-27 00:13:18,2023-10-26 12:47:00,,Ohio,614,Other,
6144763825,2023-10-27 00:14:09,2023-10-26 18:29:00,,Ohio,614,Other,
5103283195,2023-10-27 00:15:13,2023-10-26 13:45:00,San Francisco,California,754,Other,Y
3212254839,2023-10-27 00:17:22,2023-10-25 17:02:00,LAKE MARY,Florida,321,Other,N
6612144456,2023-10-27 00:17:46,2023-10-26 14:59:00,Bakersfield,California,661,Other,N
8122208363,2023-10-27 00:21:08,2023-09-28 15:34:00,,Indiana,812,Other,Y
